team_id,season,A_hat_min,A_hat_max,T_j_hat,roster_n,perf_span
Ball State|2018,2018,-1.0305420147219702,0.8048185510085201,-0.4825279942123361,6,1.8353605657304901
Ball State|2019,2019,-1.0231515452001638,1.802263836539173,-0.011504689416341382,3,2.8254153817393366
Ball State|2020,2020,-0.6475208133480086,1.417352928436807,0.38491605754439917,2,2.0648737417848153
Ball State|2021,2021,-1.0068734536553108,2.4471945152486048,0.44824938304696466,6,3.4540679689039155
Ball State|2022,2022,-0.8056283453524017,2.416161258668145,0.5143703971679658,8,3.2217896040205467
Ball State|2023,2023,-0.8295822048203982,1.142398704012185,0.1491848763034664,6,1.9719809088325833
Ball State|2024,2024,-0.9910442786893662,1.8596585308020832,-0.15464015576565962,15,2.8507028094914495
Baylor|2016,2016,0.026374282623992117,2.2571965440696737,1.038919720180171,5,2.2308222614456814
Baylor|2017,2017,-0.6366047211261407,0.12360410995863051,-0.31220526303393226,4,0.7602088310847712
Baylor|2018,2018,-0.005853076964311218,0.8696722812463467,0.4319096021410177,2,0.8755253582106579
Baylor|2019,2019,-0.9977545530047541,1.3832134653149117,0.674637383062979,5,2.380968018319666
Baylor|2021,2021,-1.0068734536553108,2.4471945152486048,0.4490620284377287,7,3.4540679689039155
Baylor|2022,2022,0.7579086580870287,0.9107878317566619,0.8343482449218453,2,0.15287917366963322
Baylor|2023,2023,-0.9379328042068038,0.12390306977997174,-0.6273277526324409,4,1.0618358739867755
Baylor|2024,2024,-0.9836205734563155,2.1417593296580075,-0.16264611238953783,17,3.125379903114323
Boise State|2016,2016,-0.0789701019442761,1.6375236936680955,0.6940717789316927,4,1.7164937956123716
Boise State|2017,2017,-0.9970485634508166,-0.19751858593062618,-0.6540807862085491,3,0.7995299775201904
Boise State|2018,2018,-1.0370273877457528,0.9085845193890425,-0.3414711309450634,4,1.9456119071347953
Boise State|2019,2019,-1.0231515452001638,1.186386775800486,-0.007271857383773117,3,2.20953832100065
Boise State|2020,2020,-0.30024659313874413,0.9949923903444582,0.27463302815361923,4,1.2952389834832023
Boise State|2021,2021,-0.9727423472432168,-0.8430441428772596,-0.9078932450602382,2,0.12969820436595725
Boise State|2022,2022,-0.9029150922330773,1.5014573663893356,0.28398321971116586,5,2.404372458622413
Boise State|2023,2023,-0.8656990712825333,1.4313336357092667,-0.28241167791904953,4,2.2970327069918
Boise State|2024,2024,-0.9910442786893662,2.4164364232808815,0.1666413095980323,18,3.4074807019702478
Boston College|2017,2017,-1.0232626610744295,1.113186295250014,0.015470957261227825,4,2.1364489563244433
Boston College|2018,2018,0.7983331779847374,1.4857827185056984,1.2166397380187184,4,0.6874495405209611
Boston College|2019,2019,-1.0231515452001638,0.9387661018952407,-0.0755262739089369,4,1.9619176470954045
Boston College|2020,2020,-0.9197087156741889,0.7134186982828924,-0.43634054430183433,4,1.6331274139570813
Boston College|2021,2021,-0.05120247411667805,0.1672366069207238,0.05801706640202288,2,0.21843908103740187
Boston College|2022,2022,-0.7430868652148244,1.3972215661600402,0.32706735047260793,2,2.140308431374865
Boston College|2023,2023,-0.9307094309143769,1.9875333792261491,0.2936523421520072,4,2.918242810140526
Boston College|2024,2024,-0.9910442786893662,2.371894191882578,-0.22679336101320458,19,3.3629384705719443
Bowling Green|2016,2016,-0.2462817715527022,0.2990303368006866,0.02637428262399219,2,0.5453121083533887
