stage,n_teams,roster_size,target_mean_dist,target_mean_low,target_mean_high,assignment_kernel,assignment_temperature,preferential_alpha,ability_draw,n_selected,score_mode,loo_gap_weight,winner_selection,n_bins,bin_mode,loo_pool_l_mode,n_runs,seed,peak_bin,peak_y,first_bin_y,final_y,tail_drop_frac,left_lift_frac,tail_slope_last3,interior_peak,moderate_downturn,n_individuals,viability_theta,curve_bin_l_col,coverage_peak,median_pool_sd,curve_x,curve_y,curve_n
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,equal_width,crowding,40,538001,10,0.4774475007538741,0.058832954009884655,0.3516927812791783,0.26338962771013186,0.8767760771247324,-0.10844541385901679,True,True,750,0.7546158731868137,pool_c_loo,45.0,0.5859218549966532,"[0.01821782, 0.13035714, 0.20178571, 0.27289377, 0.3452381, 0.40345418, 0.4906015, 0.56326531, 0.64285714, 0.67755102, 0.75725669, 0.85125973]","[0.05883295, 0.14354752, 0.25913128, 0.28798463, 0.24993905, 0.36703159, 0.32255239, 0.39435473, 0.34016829, 0.4601382, 0.4774475, 0.35169278]","[16110.0, 3600.0, 2132.0, 1858.0, 832.0, 1805.0, 938.0, 758.0, 382.0, 544.0, 572.0, 469.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,quantile,quality,40,538001,0,0.29563492063492075,0.29563492063492075,0.10685483870967738,0.6385581294652525,0.0,-0.03830645161290325,False,False,750,0.7546158731868137,poolq_loo,50.0,0.7941280216005513,"[-0.8773795, -0.61885816, -0.45870386, -0.33744023, -0.22138454, -0.10361047, 0.01276242, 0.11873235, 0.23462677, 0.3620552, 0.51122978, 0.79174371]","[0.29563492, 0.17943548, 0.19047619, 0.15282258, 0.14563492, 0.14354839, 0.15119048, 0.12419355, 0.16388889, 0.14516129, 0.11944444, 0.10685484]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,quantile,crowding,40,538001,10,0.2261904761904761,0.1,0.2185483870967742,0.03378607809847156,0.5578947368421051,0.006854838709677402,True,False,750,0.7546158731868137,pool_c_loo,50.0,0.7941280216005513,"[0.0, 0.00400346, 0.03123583, 0.06267281, 0.08202948, 0.11690668, 0.14705215, 0.18508065, 0.23316327, 0.28490783, 0.36074263, 0.48850806]","[0.1, 0.10322581, 0.10833333, 0.13064516, 0.13253968, 0.14637097, 0.15634921, 0.19193548, 0.19484127, 0.21169355, 0.22619048, 0.21854839]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,equal_width,quality,40,538001,0,0.33976220866444756,0.33976220866444756,0.04653596122074382,0.8630337334935823,0.0,-0.14431051243548287,False,False,750,0.7546158731868137,poolq_loo,50.0,0.7941280216005513,"[-1.07994057, -0.8765925, -0.69777201, -0.51806704, -0.33125139, -0.14584554, 0.03968211, 0.22182541, 0.4081207, 0.5914863, 0.7606191, 0.97335378]","[0.33976221, 0.27474036, 0.21390322, 0.18709907, 0.16292909, 0.15711378, 0.14023749, 0.15020196, 0.13147429, 0.19084647, 0.17133859, 0.04653596]","[745.0, 1248.0, 2201.0, 2846.0, 3866.0, 4146.0, 4058.0, 3667.0, 2936.0, 2042.0, 1374.0, 871.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,equal_width,crowding,40,538001,10,0.3673238754892806,0.10223763091522664,0.0,1.0,0.721668974609819,-0.24919871794871795,True,True,750,0.7546158731868137,pool_c_loo,50.0,0.7941280216005513,"[0.0, 0.07142857, 0.14285714, 0.18877551, 0.24489796, 0.28392857, 0.32706767, 0.40092166, 0.43333333, 0.53296703, 0.53214286, 0.60357143]","[0.10223763, 0.13660918, 0.18093427, 0.16968558, 0.20924205, 0.21962377, 0.28323556, 0.31318877, 0.21112693, 0.24919872, 0.36732388, 0.0]","[6597.0, 6522.0, 3808.0, 3222.0, 1791.0, 2772.0, 1154.0, 1269.0, 1252.0, 230.0, 962.0, 421.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,quantile,quality,40,538001,0,0.2706349206349207,0.2706349206349207,0.15725806451612906,0.4189291457761801,0.0,0.004838709677419423,False,False,750,0.7546158731868137,poolq_loo,45.0,0.5859218549966532,"[-1.34330213, -0.78095872, -0.53635312, -0.3700183, -0.2315286, -0.11253243, 0.01232741, 0.15350864, 0.30634109, 0.47073869, 0.67543926, 1.17524436]","[0.27063492, 0.17782258, 0.16626984, 0.15322581, 0.14166667, 0.1358871, 0.12698413, 0.13145161, 0.15912698, 0.15241935, 0.14642857, 0.15725806]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,quantile,crowding,40,538001,11,0.3766129032258063,0.06150793650793651,0.3766129032258063,0.0,0.8366812820774276,0.12580645161290305,False,False,750,0.7546158731868137,pool_c_loo,45.0,0.5859218549966532,"[0.0, 0.0, 0.0, 0.00210253, 0.02723923, 0.06353687, 0.09240363, 0.14703341, 0.21428571, 0.31316244, 0.4518424, 0.68580069]","[0.06150794, 0.06290323, 0.05833333, 0.06854839, 0.09920635, 0.12177419, 0.13531746, 0.15806452, 0.24126984, 0.25080645, 0.28690476, 0.3766129]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,equal_width,quality,40,538001,0,0.3060520724567489,0.3060520724567489,0.17234669580332448,0.436871332319828,0.0,-0.015689387066077476,False,False,750,0.7546158731868137,poolq_loo,45.0,0.5859218549966532,"[-1.820788, -1.41969958, -1.10016417, -0.83713471, -0.57082428, -0.27478822, 0.01703972, 0.30869102, 0.60664798, 0.85644499, 1.19141773, 1.53701588]","[0.30605207, 0.26454308, 0.25011938, 0.21957751, 0.16529813, 0.14880681, 0.14232968, 0.13687111, 0.14746264, 0.18803608, 0.24829873, 0.1723467]","[790.0, 657.0, 1144.0, 2004.0, 3747.0, 4810.0, 5680.0, 4469.0, 3353.0, 1528.0, 941.0, 877.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,equal_width,crowding,40,538001,10,0.38923921509178927,0.08020438418995071,0.2691014530812325,0.30864763197671696,0.7939457765810233,-0.07919150396172453,True,True,750,0.7546158731868137,pool_c_loo,45.0,0.5859218549966532,"[0.01821782, 0.13035714, 0.20178571, 0.27289377, 0.3452381, 0.40345418, 0.4906015, 0.56326531, 0.64285714, 0.67755102, 0.75725669, 0.85125973]","[0.08020438, 0.16521805, 0.26685392, 0.28396847, 0.23454279, 0.32004002, 0.27004628, 0.31950491, 0.26141573, 0.34829296, 0.38923922, 0.26910145]","[16110.0, 3600.0, 2132.0, 1858.0, 832.0, 1805.0, 938.0, 758.0, 382.0, 544.0, 572.0, 469.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,ability,0.0,C,12,quantile,quality,40,538001,11,0.1964000000000001,0.008400000000000001,0.1964000000000001,0.0,0.9572301425661915,0.05700000000000002,False,False,1500,0.7546158731868137,poolq_loo,100.0,0.8841964882898594,"[-0.92766997, -0.67456484, -0.51297566, -0.36054243, -0.20546724, -0.05897941, 0.08058667, 0.2215803, 0.36961676, 0.51537492, 0.68358193, 0.95018275]","[0.0084, 0.0086, 0.0146, 0.029, 0.0368, 0.0524, 0.0666, 0.0902, 0.128, 0.1394, 0.1896, 0.1964]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,ability,0.0,C,12,quantile,crowding,40,538001,11,0.1968000000000001,0.013400000000000006,0.1968000000000001,0.0,0.9319105691056911,0.05340000000000003,False,False,1500,0.7546158731868137,pool_c_loo,100.0,0.8841964882898594,"[0.0, 0.00965714, 0.06262857, 0.07755714, 0.12675714, 0.15892857, 0.20928571, 0.26422857, 0.32517143, 0.39267143, 0.47685714, 0.61405714]","[0.0134, 0.0166, 0.0256, 0.0296, 0.0402, 0.0468, 0.0684, 0.0914, 0.1154, 0.1434, 0.1724, 0.1968]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,ability,0.0,C,12,equal_width,quality,40,538001,11,0.23929818573358763,0.00587862150650169,0.23929818573358763,0.0,0.9754339069120799,0.0446607775024315,False,False,1500,0.7546158731868137,poolq_loo,100.0,0.8841964882898594,"[-1.11693573, -0.91032018, -0.70076912, -0.49768004, -0.2838142, -0.07244475, 0.13660569, 0.34886321, 0.56090055, 0.76656397, 0.97043463, 1.1866806]","[0.00587862, 0.0049619, 0.01303463, 0.01703118, 0.03311307, 0.05346215, 0.08108785, 0.10810919, 0.15960409, 0.19463741, 0.21531832, 0.23929819]","[1287.0, 3086.0, 5315.0, 6776.0, 6963.0, 7440.0, 7260.0, 7441.0, 6375.0, 4540.0, 2499.0, 1018.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,ability,0.0,C,12,equal_width,crowding,40,538001,10,0.28386195300163025,0.0172776386171451,0.024166666666666666,0.9148647206463493,0.9391336583348109,-0.1742803200503708,True,True,1500,0.7546158731868137,pool_c_loo,100.0,0.8841964882898594,"[0.01572025, 0.10178571, 0.17321429, 0.24464286, 0.29395604, 0.3733631, 0.47044335, 0.51071429, 0.54945055, 0.62637363, 0.71305039, 0.79710317]","[0.01727764, 0.03387024, 0.05867914, 0.09144638, 0.09781765, 0.13404607, 0.1865964, 0.17386499, 0.18400888, 0.19844699, 0.28386195, 0.02416667]","[14542.0, 9946.0, 7899.0, 6436.0, 3833.0, 6631.0, 2660.0, 3233.0, 1951.0, 1580.0, 1020.0, 269.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,ability,0.0,C,12,quantile,quality,40,538001,11,0.47779999999999995,0.0028000000000000004,0.47779999999999995,0.0,0.9941398074508162,0.37319999999999987,False,False,1500,0.7546158731868137,poolq_loo,85.0,0.616561161407998,"[-1.33057777, -0.87977373, -0.61187281, -0.41120244, -0.24213822, -0.09282144, 0.06397526, 0.2212342, 0.40632416, 0.61544088, 0.89837225, 1.44376345]","[0.0028, 0.0042, 0.0046, 0.0084, 0.0108, 0.0128, 0.0246, 0.033, 0.065, 0.1046, 0.2114, 0.4778]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,ability,0.0,C,12,quantile,crowding,40,538001,11,0.46159999999999995,0.0028000000000000004,0.46159999999999995,0.0,0.9939341421143847,0.3551999999999999,False,False,1500,0.7546158731868137,pool_c_loo,85.0,0.616561161407998,"[0.0, 0.0, 0.00108571, 0.02397143, 0.06741429, 0.09802857, 0.14812857, 0.21497143, 0.29805714, 0.4203, 0.59611429, 0.84972857]","[0.0028, 0.004, 0.0044, 0.0066, 0.0122, 0.016, 0.0274, 0.0408, 0.0606, 0.1064, 0.2172, 0.4616]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,ability,0.0,C,12,equal_width,quality,40,538001,11,0.7428465290373886,0.0043540965230654495,0.7428465290373886,0.0,0.9941386324727025,0.33910329708012366,False,False,1500,0.7546158731868137,poolq_loo,85.0,0.616561161407998,"[-1.60300811, -1.27766512, -0.9545627, -0.63553913, -0.31746606, -0.00371795, 0.30609233, 0.63601098, 0.95057143, 1.27314231, 1.54501003, 1.95963415]","[0.0043541, 0.0030553, 0.00286487, 0.00565818, 0.01037774, 0.02109899, 0.04372997, 0.12489105, 0.22775324, 0.40374323, 0.48434133, 0.74284653]","[1583.0, 2760.0, 4598.0, 6825.0, 9414.0, 10230.0, 8891.0, 6438.0, 4480.0, 2399.0, 1231.0, 1151.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,ability,0.0,C,12,equal_width,crowding,40,538001,11,0.6299476025727647,0.006755977995706914,0.6299476025727647,0.0,0.9892753334275504,0.30167496133349453,False,False,1500,0.7546158731868137,pool_c_loo,85.0,0.616561161407998,"[0.02447765, 0.14285714, 0.21428571, 0.28571429, 0.35714286, 0.46219286, 0.56964286, 0.64107143, 0.7125, 0.78388278, 0.85535714, 0.95809412]","[0.00675598, 0.0213053, 0.05010713, 0.06344453, 0.06209178, 0.13453269, 0.18446891, 0.23237503, 0.24294633, 0.32827264, 0.36713574, 0.6299476]","[28349.0, 6682.0, 4772.0, 3912.0, 2968.0, 4291.0, 1877.0, 1607.0, 1306.0, 1309.0, 981.0, 1946.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,0.5,C,12,quantile,quality,40,538001,10,0.13000000000000006,0.04180000000000002,0.11740000000000006,0.09692307692307688,0.6784615384615384,0.009800000000000003,True,True,1500,0.7546158731868137,poolq_loo,100.0,0.8841964882898594,"[-0.92766997, -0.67456484, -0.51297566, -0.36054243, -0.20546724, -0.05897941, 0.08058667, 0.2215803, 0.36961676, 0.51537492, 0.68358193, 0.95018275]","[0.0418, 0.0362, 0.0386, 0.0556, 0.0634, 0.0744, 0.0824, 0.0942, 0.1184, 0.1076, 0.13, 0.1174]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,0.5,C,12,quantile,crowding,40,538001,11,0.15800000000000008,0.02060000000000001,0.15800000000000008,0.0,0.8696202531645569,0.02260000000000001,False,False,1500,0.7546158731868137,pool_c_loo,100.0,0.8841964882898594,"[0.0, 0.00965714, 0.06262857, 0.07755714, 0.12675714, 0.15892857, 0.20928571, 0.26422857, 0.32517143, 0.39267143, 0.47685714, 0.61405714]","[0.0206, 0.0222, 0.035, 0.039, 0.0498, 0.0572, 0.077, 0.0978, 0.117, 0.1354, 0.151, 0.158]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,0.5,C,12,equal_width,quality,40,538001,10,0.1370773028107428,0.046634886593692235,0.11920260765200799,0.1303986494643368,0.659791332062616,-0.012053514889104777,True,True,1500,0.7546158731868137,poolq_loo,100.0,0.8841964882898594,"[-1.11693573, -0.91032018, -0.70076912, -0.49768004, -0.2838142, -0.07244475, 0.13660569, 0.34886321, 0.56090055, 0.76656397, 0.97043463, 1.1866806]","[0.04663489, 0.03099031, 0.04565189, 0.04441103, 0.05958773, 0.07615534, 0.0920842, 0.10232585, 0.11851708, 0.13125612, 0.1370773, 0.11920261]","[1287.0, 3086.0, 5315.0, 6776.0, 6963.0, 7440.0, 7260.0, 7441.0, 6375.0, 4540.0, 2499.0, 1018.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,0.5,C,12,equal_width,crowding,40,538001,10,0.20615265301864327,0.024543128766691045,0.017777777777777774,0.9137640116803636,0.8809468206820918,-0.14000716773533936,True,True,1500,0.7546158731868137,pool_c_loo,100.0,0.8841964882898594,"[0.01572025, 0.10178571, 0.17321429, 0.24464286, 0.29395604, 0.3733631, 0.47044335, 0.51071429, 0.54945055, 0.62637363, 0.71305039, 0.79710317]","[0.02454313, 0.04354378, 0.06892579, 0.09979583, 0.10356118, 0.1290233, 0.16929883, 0.14814677, 0.15587188, 0.15778495, 0.20615265, 0.01777778]","[14542.0, 9946.0, 7899.0, 6436.0, 3833.0, 6631.0, 2660.0, 3233.0, 1951.0, 1580.0, 1020.0, 269.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,0.5,C,12,quantile,quality,40,538001,11,0.2638000000000001,0.023600000000000003,0.2638000000000001,0.0,0.910538286580743,0.15420000000000003,False,False,1500,0.7546158731868137,poolq_loo,85.0,0.616561161407998,"[-1.33057777, -0.87977373, -0.61187281, -0.41120244, -0.24213822, -0.09282144, 0.06397526, 0.2212342, 0.40632416, 0.61544088, 0.89837225, 1.44376345]","[0.0236, 0.028, 0.0298, 0.0374, 0.0452, 0.048, 0.0614, 0.0638, 0.0906, 0.1096, 0.1588, 0.2638]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,0.5,C,12,quantile,crowding,40,538001,11,0.3688,0.007800000000000003,0.3688,0.0,0.9788503253796095,0.25179999999999997,False,False,1500,0.7546158731868137,pool_c_loo,85.0,0.616561161407998,"[0.0, 0.0, 0.00108571, 0.02397143, 0.06741429, 0.09802857, 0.14812857, 0.21497143, 0.29805714, 0.4203, 0.59611429, 0.84972857]","[0.0078, 0.0104, 0.012, 0.0148, 0.024, 0.0306, 0.0466, 0.0606, 0.0794, 0.117, 0.188, 0.3688]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,0.5,C,12,equal_width,quality,40,538001,11,0.40210544217984057,0.029216168774337154,0.40210544217984057,0.0,0.927342020998387,0.1500900203722389,False,False,1500,0.7546158731868137,poolq_loo,85.0,0.616561161407998,"[-1.60300811, -1.27766512, -0.9545627, -0.63553913, -0.31746606, -0.00371795, 0.30609233, 0.63601098, 0.95057143, 1.27314231, 1.54501003, 1.95963415]","[0.02921617, 0.02419316, 0.02189145, 0.02981677, 0.04310511, 0.05717267, 0.06958501, 0.12200144, 0.15972888, 0.25201542, 0.26380765, 0.40210544]","[1583.0, 2760.0, 4598.0, 6825.0, 9414.0, 10230.0, 8891.0, 6438.0, 4480.0, 2399.0, 1231.0, 1151.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,0.5,C,12,equal_width,crowding,40,538001,11,0.5046306913938292,0.015026276156535156,0.5046306913938292,0.0,0.9702232218277659,0.24286953954500767,False,False,1500,0.7546158731868137,pool_c_loo,85.0,0.616561161407998,"[0.02447765, 0.14285714, 0.21428571, 0.28571429, 0.35714286, 0.46219286, 0.56964286, 0.64107143, 0.7125, 0.78388278, 0.85535714, 0.95809412]","[0.01502628, 0.04027469, 0.07417103, 0.08476282, 0.07453126, 0.14056258, 0.16650667, 0.20011377, 0.19053094, 0.26176115, 0.28968013, 0.50463069]","[28349.0, 6682.0, 4772.0, 3912.0, 2968.0, 4291.0, 1877.0, 1607.0, 1306.0, 1309.0, 981.0, 1946.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,quantile,quality,40,538001,0,0.12660000000000007,0.12660000000000007,0.045000000000000026,0.6445497630331753,0.0,-0.027600000000000013,False,False,1500,0.7546158731868137,poolq_loo,100.0,0.8841964882898594,"[-0.92766997, -0.67456484, -0.51297566, -0.36054243, -0.20546724, -0.05897941, 0.08058667, 0.2215803, 0.36961676, 0.51537492, 0.68358193, 0.95018275]","[0.1266, 0.0828, 0.077, 0.0808, 0.0834, 0.0812, 0.078, 0.0804, 0.0852, 0.0726, 0.067, 0.045]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,quantile,crowding,40,538001,10,0.12880000000000008,0.03160000000000002,0.12360000000000004,0.04037267080745369,0.7546583850931677,-0.0006000000000000172,True,False,1500,0.7546158731868137,pool_c_loo,100.0,0.8841964882898594,"[0.0, 0.00965714, 0.06262857, 0.07755714, 0.12675714, 0.15892857, 0.20928571, 0.26422857, 0.32517143, 0.39267143, 0.47685714, 0.61405714]","[0.0316, 0.0322, 0.0448, 0.051, 0.0588, 0.066, 0.085, 0.1006, 0.1134, 0.1242, 0.1288, 0.1236]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,equal_width,quality,40,538001,0,0.1588314919689884,0.1588314919689884,0.022976728325648024,0.8553389630682673,0.0,-0.04430012682038671,False,False,1500,0.7546158731868137,poolq_loo,100.0,0.8841964882898594,"[-1.11693573, -0.91032018, -0.70076912, -0.49768004, -0.2838142, -0.07244475, 0.13660569, 0.34886321, 0.56090055, 0.76656397, 0.97043463, 1.1866806]","[0.15883149, 0.10420589, 0.10098813, 0.08276355, 0.08128837, 0.08673743, 0.08280118, 0.0747664, 0.07397988, 0.06727686, 0.0633414, 0.02297673]","[1287.0, 3086.0, 5315.0, 6776.0, 6963.0, 7440.0, 7260.0, 7441.0, 6375.0, 4540.0, 2499.0, 1018.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,equal_width,crowding,40,538001,10,0.1560979706869192,0.035371129569118434,0.01,0.93593766814524,0.7734042959465425,-0.11347699372632988,True,True,1500,0.7546158731868137,pool_c_loo,100.0,0.8841964882898594,"[0.01572025, 0.10178571, 0.17321429, 0.24464286, 0.29395604, 0.3733631, 0.47044335, 0.51071429, 0.54945055, 0.62637363, 0.71305039, 0.79710317]","[0.03537113, 0.05313727, 0.07606248, 0.10608398, 0.10457596, 0.11995581, 0.14914388, 0.12058739, 0.1286276, 0.12347699, 0.15609797, 0.01]","[14542.0, 9946.0, 7899.0, 6436.0, 3833.0, 6631.0, 2660.0, 3233.0, 1951.0, 1580.0, 1020.0, 269.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,quantile,quality,40,538001,0,0.11720000000000005,0.11720000000000005,0.06120000000000002,0.47781569965870313,0.0,-0.002800000000000011,False,False,1500,0.7546158731868137,poolq_loo,85.0,0.616561161407998,"[-1.33057777, -0.87977373, -0.61187281, -0.41120244, -0.24213822, -0.09282144, 0.06397526, 0.2212342, 0.40632416, 0.61544088, 0.89837225, 1.44376345]","[0.1172, 0.0998, 0.094, 0.0918, 0.0824, 0.0776, 0.0782, 0.0618, 0.0702, 0.064, 0.0618, 0.0612]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,quantile,crowding,40,538001,11,0.2618000000000001,0.018200000000000008,0.2618000000000001,0.0,0.93048128342246,0.14440000000000003,False,False,1500,0.7546158731868137,pool_c_loo,85.0,0.616561161407998,"[0.0, 0.0, 0.00108571, 0.02397143, 0.06741429, 0.09802857, 0.14812857, 0.21497143, 0.29805714, 0.4203, 0.59611429, 0.84972857]","[0.0182, 0.0184, 0.0222, 0.0262, 0.0448, 0.05, 0.0696, 0.083, 0.094, 0.1174, 0.1544, 0.2618]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,equal_width,quality,40,538001,0,0.1373700909802908,0.1373700909802908,0.07843697091816597,0.42900983497623413,0.0,0.013193943769892108,False,False,1500,0.7546158731868137,poolq_loo,85.0,0.616561161407998,"[-1.60300811, -1.27766512, -0.9545627, -0.63553913, -0.31746606, -0.00371795, 0.30609233, 0.63601098, 0.95057143, 1.27314231, 1.54501003, 1.95963415]","[0.13737009, 0.10094673, 0.09838537, 0.09704432, 0.08784403, 0.07820965, 0.06036969, 0.0688059, 0.0582718, 0.06524303, 0.07560319, 0.07843697]","[1583.0, 2760.0, 4598.0, 6825.0, 9414.0, 10230.0, 8891.0, 6438.0, 4480.0, 2399.0, 1231.0, 1151.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,equal_width,crowding,40,538001,11,0.36070895110938755,0.028052050021220458,0.36070895110938755,0.0,0.9222307904061037,0.16895179340200364,False,False,1500,0.7546158731868137,pool_c_loo,85.0,0.616561161407998,"[0.02447765, 0.14285714, 0.21428571, 0.28571429, 0.35714286, 0.46219286, 0.56964286, 0.64107143, 0.7125, 0.78388278, 0.85535714, 0.95809412]","[0.02805205, 0.06330827, 0.09801367, 0.10182065, 0.08477843, 0.13611415, 0.13488664, 0.16100081, 0.1453631, 0.19175716, 0.19324153, 0.36070895]","[28349.0, 6682.0, 4772.0, 3912.0, 2968.0, 4291.0, 1877.0, 1607.0, 1306.0, 1309.0, 981.0, 1946.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,ability,0.0,C,12,quantile,quality,40,538001,11,0.19000000000000009,0.010400000000000006,0.19000000000000009,0.0,0.9452631578947369,0.037599999999999995,False,False,1500,0.7546158731868137,poolq_loo,99.0,0.7544611244975934,"[-0.89692198, -0.62746886, -0.47593784, -0.33905234, -0.21351402, -0.09888201, 0.01237776, 0.12429401, 0.25110612, 0.38254594, 0.53872802, 0.80015189]","[0.0104, 0.0128, 0.0176, 0.0246, 0.0396, 0.0454, 0.0744, 0.0838, 0.1212, 0.1524, 0.1878, 0.19]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
