RELDPTH	PARENTUIC	UIC	EDATE	SHORTDSCR	LONGDSCR	ORGTYPENAME	OFF	WO	ENL	CIV	AUTHTOT	CATCODE	SERVICE	GFMCOMPO	UTCAT	UTARMYCAT	UTSIZE	UTGFMSIZE	ID	PARENTID	FYDATE
7	W8BPFF	W8ZHAA	09/02/16	MD Det NC	Medical Detachment (ARNG)	Medical Detachment (ARNG)	38	0	57	0	95	UNIT	ARMY	NG_FED	COMSER	MEDCL	DET		72060793789255939	72060772313750117	20160930
7	W8BPFF	W918AA	09/01/16	Tng Ctr NC	Training Center (ARNG)	Training Center (ARNG)	6	1	13	0	20	EXCMIL	ARMY	NG_FED	MILSVC		UN		72060793801814239	72060772313750117	20160930
2				ND St Govt	State Government	State Government													72060755133860673	72060755133860839	20160930
3				ND Exec Br	"Executive Component, State Government"	"Executive Component, State Government"													72060755133862841	72060755133860673	20160930
4				ND Ofc Govrnr	Governor's Staff	Governor's Staff													72060755133860778	72060755133862841	20160930
5				ND Govrnr	Governor	Governor													72060755133860737	72060755133860778	20160930
4				ND Ofc TAG	"State Ministry, Military / National Guard"	"State Ministry, Military / National Guard"						EXCMIL	JOINT	NG_FED	HQ				72060755133860685	72060755133862841	20160930
5				JFHQ-ND	Joint Force Headquarters-State	Joint Force Headquarters-State						EXCMIL	JOINT	NG_FED	HQ		ELEMT		72060772313750282	72060755133860685	20160930
5				ND ANG	State Air National Guard Component	State Air National Guard Component						EXCMIL	AIRFRC	NG_FED	MILSVC		ELEMT		72060561982251984	72060755133860685	20160930
5		W8BQFF		ND ARNG	State Army National Guard Component	State Army National Guard Component						EXCMIL	ARMY	NG_FED	MILSVC		ELEMT		72060772313750120	72060755133860685	20160930
6	W8BQFF	W8BQAA	09/05/16	Army JFHQ ND	Staff Element Joint Force Headquarters (ARNG)	Staff Element Joint Force Headquarters (ARNG)	57	22	83	0	162	EXCMIL	ARMY	NG_FED	MILSVC		ELEMT		72060793789253708	72060772313750120	20160930
6	W8BQFF	W937AA	09/01/16	JFHQ Joint ND	Joint Element Joint Force Headquarters (ARNG)	Joint Element Joint Force Headquarters (ARNG)	3	0	0	0	3	EXCMIL	ARMY	NG_FED	MILSVC		ELEMT		72060793887483213	72060772313750120	20160930
6	W8BQFF	W78YAA	09/02/16	68 Trp Cmd	Troop Command (ARNG)	Troop Command (ARNG)	10	1	28	0	39	UNIT	ARMY	NG_FED	COMSER	ADMIN	CO		72060793789253721	72060772313750120	20160930
7	W78YAA	WQRQAA	09/01/16	1-112 AV Rgt	Aviation Security and Support Battalion (ARNG)	Aviation Security and Support Battalion (ARNG)	35	65	352	0	452	UNIT	ARMY	NG_FED	COMBAT	AV	BN		72060793789253728	72060793789253721	20160930
8	WQRQAA	WQRQT0		NKN T	NKN	NKN						UNIT	ARMY	NG_FED	COMBAT	AV	CO		72060793957480065	72060793789253728	20160930
8	WQRQAA	WQRQA0		NKN A	SECURITY & SUPPORT AVN COMPANY (UH-72A)	SECURITY & SUPPORT AVN COMPANY (UH-72A)						UNIT	ARMY	NG_FED	COMBAT	AV	CO		72060793957480209	72060793789253728	20160930
8	WQRQAA	WQRQB0		NKN	SECURITY & SUPPORT AVN COMPANY (UH-72A)	SECURITY & SUPPORT AVN COMPANY (UH-72A)						UNIT	ARMY	NG_FED	COMBAT	AV	CO		72060793957480343	72060793789253728	20160930
8	WQRQAA	WQRQC0		NKN	SECURITY & SUPPORT AVN COMPANY (UH-72A)	SECURITY & SUPPORT AVN COMPANY (UH-72A)						UNIT	ARMY	NG_FED	COMBAT	AV	CO		72060793957480477	72060793789253728	20160930
8	WQRQAA	WQRQD0		2ND NKN	NKN	NKN						UNIT	ARMY	NG_FED					72060793957479920	72060793789253728	20160930
7	W78YAA	WX98AA	09/01/16	116 PAD	Public Affairs Detachment (ARNG)	Public Affairs Detachment (ARNG)	1	0	7	0	8	UNIT	ARMY	NG_FED	COMSPT	INFWAR	DET		72060793789253714	72060793789253721	20160930
7	W78YAA	WP1HAA	09/01/16	164 EN Bn	Engineer Battalion (ARNG)	Engineer Battalion (ARNG)	22	4	128	0	154	UNIT	ARMY	NG_FED	COMSPT	ENG	BN		72060793789253730	72060793789253721	20160930
8	WP1HAA	WP1HT0		HHC EN BN	"HEADQUARTERS AND HEADQUARTERS COMPANY, ENGINEER BATTALION"	"HEADQUARTERS AND HEADQUARTERS COMPANY, ENGINEER BATTALION"						UNIT	ARMY	NG_FED	COMSPT	ENG	CO		72060793960353639	72060793789253730	20160930
8	WP1HAA	WP1HA0		FSC EN BN	"FORWARD SUPPORT COMPANY, ENGINEER BATTALION"	"FORWARD SUPPORT COMPANY, ENGINEER BATTALION"						UNIT	ARMY	NG_FED	COMSPT	MAINT	CO		72060793960353756	72060793789253730	20160930
8	WP1HAA	WY7GAA	09/01/16	769 EN Det	Engineer Team (Survey and Design) (ARNG)	Engineer Team (Survey and Design) (ARNG)	0	1	13	0	14	UNIT	ARMY	NG_FED	COMSPT	ENG	TEAM		72060793801814244	72060793789253730	20160930
8	WP1HAA	WX9ZAA	09/01/16	816 EN Co	Engineer Horizontal Construction Company (ARNG)	Engineer Horizontal Construction Company (ARNG)	5	0	155	0	160	UNIT	ARMY	NG_FED	COMSPT	ENG	CO		72060793789253719	72060793789253730	20160930
8	WP1HAA	WY33AA	09/01/16	818 EN Co	Sapper Engineer Company (ARNG)	Sapper Engineer Company (ARNG)	5	0	98	0	103	UNIT	ARMY	NG_FED	COMBAT	ENG	CO		72060793789253741	72060793789253730	20160930
8	WP1HAA	WP8AAA	09/01/16	957 EN Co	Engineer Company (Multi-Role Bridge)(ARNG)	Engineer Company (Multi-Role Bridge)(ARNG)	5	1	177	0	183	UNIT	ARMY	NG_FED	COMSPT	ENG	CO		72060793789253731	72060793789253730	20160930
7	W78YAA	WQKTAA	09/01/16	188 Band	Generating Force Army Band (Small) (ARNG)	Generating Force Army Band (Small) (ARNG)	0	1	39	0	40	UNIT	ARMY	NG_FED	COMSER		ACT		72060793789253726	72060793789253721	20160930
7	W78YAA	WPCQAA	09/01/16	814 MD Co	Medical Company (Area Support) (ARNG)	Medical Company (Area Support) (ARNG)	13	0	65	0	78	UNIT	ARMY	NG_FED	COMSER	MEDCL	CO		72060793789259690	72060793789253721	20160930
7	W78YAA	WY4MAA	09/01/16	1919 Spt Det	Contingency Contracting Teams (ARNG)	Contingency Contracting Teams (ARNG)	2	0	3	0	5	UNIT	ARMY	NG_FED	COMSER	LOG	TEAM		72060793789253712	72060793789253721	20160930
7	W78YAA	WX8EAA	09/02/16	HHC 136 Spt Bn	Headquarters and Headquarters Company Combat Sustainment Support Battalion (ARNG)	Headquarters and Headquarters Company Combat Sustainment Support Battalion (ARNG)	15	3	51	0	69	UNIT	ARMY	NG_FED	COMSER	HQSTF	CO		72060793789253729	72060793789253721	20160930
8	WX8EAA	WYDAAA	09/01/16	132 QM Co	Quartermaster Company (Water Purification and Distribution) (ARNG)	Quartermaster Company (Water Purification and Distribution) (ARNG)	5	0	120	0	125	UNIT	ARMY	NG_FED	COMSER	LOG	CO		72060793789253724	72060793789253729	20160930
8	WX8EAA	WYD0AA	09/01/16	133 QM Det	Quartermaster Team (Tactical Water Distribution) (Hoseline) (ARNG)	Quartermaster Team (Tactical Water Distribution) (Hoseline) (ARNG)	0	0	21	0	21	UNIT	ARMY	NG_FED	COMSER	LOG	TEAM		72060793789253725	72060793789253729	20160930
8	WX8EAA	WYD1AA	09/01/16	134 QM Det	Quartermaster Team (Tactical Water Distribution) (Hoseline) (ARNG)	Quartermaster Team (Tactical Water Distribution) (Hoseline) (ARNG)	0	0	21	0	21	UNIT	ARMY	NG_FED	COMSER	LOG	TEAM		72060793789253723	72060793789253729	20160930
8	WX8EAA	WQCCAA	09/01/16	3662 OD Co	Maintenance Company (Component Repair) (ARNG)	Maintenance Company (Component Repair) (ARNG)	6	6	159	0	171	UNIT	ARMY	NG_FED	COMSER	MAINT	CO		72060793789259444	72060793789253729	20160930
6	W8BQFF	WY30FF		141 MEB	Maneuver Enhancement Brigade (ARNG)	Maneuver Enhancement Brigade (ARNG)						UNIT	ARMY	NG_FED	COMSPT	MANOV	BDE		72060794151537408	72060772313750120	20160930
7	WY30FF	WY30AA	09/01/16	HHC 141 MEB	Headquarters and Headquarters Company Maneuver Enhancement Brigade (MEB) (ARNG)	Headquarters and Headquarters Company Maneuver Enhancement Brigade (MEB) (ARNG)	58	10	128	0	196	UNIT	ARMY	NG_FED	COMSPT	HQSTF	CO		72060793789253737	72060794151537408	20160930
7	WY30FF	WYJZAA	09/03/16	1-188 ADA Rgt	Air Defense Artillery Battalion (Avenger)(ARNG)	Air Defense Artillery Battalion (Avenger)(ARNG)	28	4	354	0	386	UNIT	ARMY	NG_FED	COMBAT	AIRDEF	BN		72060793789253738	72060794151537408	20160930
8	WYJZAA	WYJZT0		NKN	"HHB, ADA BATTALION (AVENGER)"	"HHB, ADA BATTALION (AVENGER)"						UNIT	ARMY	NG_FED	COMBAT	AIRDEF	CO		72060793958864861	72060793789253738	20160930
8	WYJZAA	WYJZA0		NKN A	ADA BATTERY (AVENGER)	ADA BATTERY (AVENGER)						UNIT	ARMY	NG_FED	COMBAT	AIRDEF	CO		72060793958865104	72060793789253738	20160930
8	WYJZAA	WYJZB0		NKN B	ADA BATTERY (AVENGER)	ADA BATTERY (AVENGER)						UNIT	ARMY	NG_FED	COMBAT	AIRDEF	CO		72060793958865235	72060793789253738	20160930
8	WYJZAA	WYJZC0		NKN C	ADA BATTERY (AVENGER)	ADA BATTERY (AVENGER)						UNIT	ARMY	NG_FED	COMBAT	AIRDEF	CO		72060793958865366	72060793789253738	20160930
8	WYJZAA	WYJZD0		MNT DET SHORAD	"MAINTENANCE DETACHMENT, SHORAD BN"	"MAINTENANCE DETACHMENT, SHORAD BN"						UNIT	ARMY	NG_FED	COMSER	MAINT	DET		72060793958865497	72060793789253738	20160930
8	WYJZAA	WP9BAA	09/01/16	191 MP Co	Military Police Company (ARNG)	Military Police Company (ARNG)	5	0	164	0	169	UNIT	ARMY	NG_FED	COMSPT	LAWENF	CO		72060793789258505	72060793789253738	20160930
7	WY30FF	WX8QAA	09/01/16	231 Spt Bn	Brigade Support Battalion Maneuver Enhancement Brigade  (BSB MEB)(ARNG)	Brigade Support Battalion Maneuver Enhancement Brigade  (BSB MEB)(ARNG)	23	9	192	0	224	UNIT	ARMY	NG_FED	COMSER	LOG	BN		72060793789253709	72060794151537408	20160930
8	WX8QAA	WX8QT0		NKN	"HHC, BSB MANEUVER ENHANCEMENT BDE (BSB MEB)"	"HHC, BSB MANEUVER ENHANCEMENT BDE (BSB MEB)"						UNIT	ARMY	NG_FED	COMSER	MAINT	CO		72060793955139925	72060793789253709	20160930
8	WX8QAA	WX8QA0		DIST CO BSB MEB	DISTRIBUTION COMPANY BRIGADE SUPPORT BATTALION MANEUVER ENHANCEMENT BDE (BSB MEB)	DISTRIBUTION COMPANY BRIGADE SUPPORT BATTALION MANEUVER ENHANCEMENT BDE (BSB MEB)						UNIT	ARMY	NG_FED	COMSER	SUPPLY	CO		72060793955140041	72060793789253709	20160930
8	WX8QAA	WX8QB0		NKN	"FIELD MAINTENANCE COMPANY BSB, MANEUVER ENHANCEMENT BRIGADE"	"FIELD MAINTENANCE COMPANY BSB, MANEUVER ENHANCEMENT BRIGADE"						UNIT	ARMY	NG_FED	COMSER	LOG	CO		72060793955140179	72060793789253709	20160930
8	WX8QAA	WY01AA	09/01/16	188 EN Co	Engineer Vertical Construction Company (ARNG)	Engineer Vertical Construction Company (ARNG)	5	3	150	0	158	UNIT	ARMY	NG_FED	COMSPT	ENG	CO		72060793789253715	72060793789253709	20160930
8	WX8QAA	WY00AA	09/01/16	815 EN Co	Engineer Horizontal Construction Company (ARNG)	Engineer Horizontal Construction Company (ARNG)	5	0	155	0	160	UNIT	ARMY	NG_FED	COMSPT	ENG	CO		72060793789253743	72060793789253709	20160930
8	WX8QAA	WX9YAA	09/01/16	817 EN Co	Sapper Engineer Company (ARNG)	Sapper Engineer Company (ARNG)	5	0	98	0	103	UNIT	ARMY	NG_FED	COMBAT	ENG	CO		72060793789255309	72060793789253709	20160930
7	WY30FF	WX8TAA	09/01/16	426 SC Co	Brigade Signal Company (MEB/CAB/SB) (ARNG)	Brigade Signal Company (MEB/CAB/SB) (ARNG)	3	0	35	0	38	UNIT	ARMY	NG_FED	COMSPT	SIG	CO		72060793789253733	72060794151537408	20160930
7	WY30FF	WY2QAA	09/01/16	835 EN Det	Engineer Utilities Detachment (ARNG)	Engineer Utilities Detachment (ARNG)	1	1	52	0	54	UNIT	ARMY	NG_FED	COMSPT	ENG	DET		72060793789253710	72060794151537408	20160930
7	WY30FF	WY04AA	09/01/16	897 EN Det	Engineer Detachment (Concrete) (ARNG)	Engineer Detachment (Concrete) (ARNG)	0	0	12	0	12	UNIT	ARMY	NG_FED	COMSPT	ENG	DET		72060793789253713	72060794151537408	20160930
6	W8BQFF	W8GKAA	09/02/16	164 Rgt ND	Regional Training Institute (ARNG)	Regional Training Institute (ARNG)	11	0	59	0	70	UNIT	ARMY	NG_FED	COMSER	ADMIN	BN		72060793789253736	72060772313750120	20160930
6	W8BQFF	W8NYAA	09/03/16	AASF 1 ND	Army Aviation Support Facility (ARNG)	Army Aviation Support Facility (ARNG)	0	0	0	0	0	UNIT	ARMY	NG_FED	COMSPT	AV	FAC		72060793789253735	72060772313750120	20160930
6	W8BQFF	W94AAA	09/01/16	AASF 2 ND	Army Aviation Support Facility (ARNG)	Army Aviation Support Facility (ARNG)	0	0	0	0	0	UNIT	ARMY	NG_FED	COMSPT	AV	FAC		72060794295530253	72060772313750120	20160930
6	W8BQFF	W8VHAA	09/02/16	CSMS 1 ND	Combined Support Maintenance Shop (ARNG)	Combined Support Maintenance Shop (ARNG)	0	0	0	0	0	EXCMIL	ARMY	NG_FED	MILSVC		UN		72060793789253720	72060772313750120	20160930
6	W8BQFF	W8SLAA	09/02/16	FMS ND	Field Maintenance Shop (ARNG)	Field Maintenance Shop (ARNG)	0	0	0	0	0	UNIT	ARMY	NG_FED	COMSER	MAINT	SHOP		72060793789253742	72060772313750120	20160930
6	W8BQFF	W01DAA	12/09/15	FTS ND	Full Time Support (National Guard Bureau)	Full Time Support (National Guard Bureau)	0	0	0	0	0	EXCMIL	ARMY	NG_FED	MILSVC		UN		72060794419024714	72060772313750120	20160930
6	W8BQFF	W8ZJAA	09/02/16	MD Det ND	Staff Element Joint Force Headquarters (ARNG)	Staff Element Joint Force Headquarters (ARNG)	25	0	26	0	51	EXCMIL	ARMY	NG_FED	MILSVC		ELEMT		72060793789253718	72060772313750120	20160930
6	W8BQFF	W91BAA	09/01/16	Rec & Ret Bn ND	Recruiting and Retention Battalion (ARNG)	Recruiting and Retention Battalion (ARNG)	5	0	47	0	52	EXCMIL	ARMY	NG_FED	MILSVC		BN		72060793801814245	72060772313750120	20160930
6	W8BQFF	W919AA	09/02/16	Tng Ctr ND	Training Center (ARNG)	Training Center (ARNG)	10	3	62	0	75	EXCMIL	ARMY	NG_FED	MILSVC		UN		72060793801814243	72060772313750120	20160930
6	W8BQFF	W8VJAA	09/02/16	UTES 1 ND	Unit Training Equipment Site (ARNG)	Unit Training Equipment Site (ARNG)	0	0	0	0	0	UNIT	ARMY	NG_FED	COMSER	LOG			72060793789253716	72060772313750120	20160930
2				NE St Govt	State Government	State Government													72060755133860674	72060755133860839	20160930
3				NE Exec Br	"Executive Component, State Government"	"Executive Component, State Government"													72060755133862834	72060755133860674	20160930
4				NE Ofc Govrnr	Governor's Staff	Governor's Staff													72060755133860771	72060755133862834	20160930
5				NE Govrnr	Governor	Governor													72060755133860698	72060755133860771	20160930
4				NE Mil Dep	"State Ministry, Military / National Guard"	"State Ministry, Military / National Guard"						EXCMIL	JOINT	NG_FED	HQ				72060755133860675	72060755133862834	20160930
5				JFHQ-NE	Joint Force Headquarters-State	Joint Force Headquarters-State						EXCMIL	JOINT	NG_FED	HQ		ELEMT		72060772313750261	72060755133860675	20160930
5				NE ANG	State Air National Guard Component	State Air National Guard Component						EXCMIL	AIRFRC	NG_FED	MILSVC		ELEMT		72060561982251963	72060755133860675	20160930
5		W8ANFF		NE ARNG	State Army National Guard Component	State Army National Guard Component						EXCMIL	ARMY	NG_FED	MILSVC		ELEMT		72060772313750099	72060755133860675	20160930
6	W8ANFF	W8ANAA	09/04/16	Army JFHQ NE	Staff Element Joint Force Headquarters (ARNG)	Staff Element Joint Force Headquarters (ARNG)	54	33	100	0	187	EXCMIL	ARMY	NG_FED	MILSVC		ELEMT		72060793789253964	72060772313750099	20160930
6	W8ANFF	W938AA	09/01/16	JFHQ Joint NE	Joint Element Joint Force Headquarters (ARNG)	Joint Element Joint Force Headquarters (ARNG)	3	0	0	0	3	EXCMIL	ARMY	NG_FED	MILSVC		ELEMT		72060793887483221	72060772313750099	20160930
6	W8ANFF	WP7RAA	09/03/16	1-376 AV Rgt	Aviation Security and Support Battalion (ARNG)	Aviation Security and Support Battalion (ARNG)	35	65	352	0	452	UNIT	ARMY	NG_FED	COMBAT	AV	BN		72060793789260204	72060772313750099	20160930
7	WP7RAA	WP7RT0		NKN T	NKN	NKN						UNIT	ARMY	NG_FED	COMBAT	AV	CO		72060793957517831	72060793789260204	20160930
7	WP7RAA	WP7RA0		NKN A	SECURITY & SUPPORT AVN COMPANY (UH-72A)	SECURITY & SUPPORT AVN COMPANY (UH-72A)						UNIT	ARMY	NG_FED	COMBAT	AV	CO		72060793957517961	72060793789260204	20160930
7	WP7RAA	WP7RB0		NKN	SECURITY & SUPPORT AVN COMPANY (UH-72A)	SECURITY & SUPPORT AVN COMPANY (UH-72A)						UNIT	ARMY	NG_FED	COMBAT	AV	CO		72060793957518112	72060793789260204	20160930
7	WP7RAA	WP7RC0		NKN	SECURITY & SUPPORT AVN COMPANY (UH-72A)	SECURITY & SUPPORT AVN COMPANY (UH-72A)						UNIT	ARMY	NG_FED	COMBAT	AV	CO		72060793957518263	72060793789260204	20160930
7	WP7RAA	WP7RD0		2ND NKN	NKN	NKN						UNIT	ARMY	NG_FED					72060793957518415	72060793789260204	20160930
6	W8ANFF	WP4MFF		67 MEB	Maneuver Enhancement Brigade (ARNG)	Maneuver Enhancement Brigade (ARNG)						UNIT	ARMY	NG_FED	COMSPT	MANOV	BDE		72060794467798645	72060772313750099	20160930
7	WP4MFF	WP4MAA	09/01/16	HHC 67 MEB	Headquarters and Headquarters Company Maneuver Enhancement Brigade (MEB) (ARNG)	Headquarters and Headquarters Company Maneuver Enhancement Brigade (MEB) (ARNG)	58	10	128	0	196	UNIT	ARMY	NG_FED	COMSPT	HQSTF	CO		72060794327990179	72060794467798645	20160930
6	W8ANFF	W78RFF		92 Trp Cmd	Troop Command (ARNG)	Troop Command (ARNG)						UNIT	ARMY	NG_FED	COMSER	ADMIN	CO		72060794084615246	72060772313750099	20160930
7	W78RFF	W78RAA	09/02/16	HQ 92 Trp Cmd	Headquarters Troop Command (ARNG)	Headquarters Troop Command (ARNG)	7	2	23	0	32	UNIT	ARMY	NG_FED	COMSER	HQSTF	MC		72060793789253970	72060794084615246	20160930
7	W78RFF	WPZDAA	07/16/16	1-134 CAV	Reconnaissance and Surveillance Squadron (BFSB)(ARNG)	Reconnaissance and Surveillance Squadron (BFSB)(ARNG)	33	0	291	0	324	UNIT	ARMY	NG_FED	COMSPT	RECCE	SQDRN		72060793789253968	72060794084615246	20160930
8	WPZDAA	WPZDT0		NKN	NKN	NKN						UNIT	ARMY	NG_FED					72060793954981509	72060793789253968	20160930
8	WPZDAA	WPZDA0		1ST RSTA BFSB	"RECONNAISSANCE TROOP, RECONNAISSANCE & SURVIELLANCE SQUADRON (BFSB)"	"RECONNAISSANCE TROOP, RECONNAISSANCE & SURVIELLANCE SQUADRON (BFSB)"						UNIT	ARMY	NG_FED	COMBAT	RECCE	SQDRN		72060793954981663	72060793789253968	20160930
8	WPZDAA	WPZDB0		2ND RSTA BFSB	"RECONNAISSANCE TROOP, RECONNAISSANCE & SURVIELLANCE SQUADRON (BFSB)"	"RECONNAISSANCE TROOP, RECONNAISSANCE & SURVIELLANCE SQUADRON (BFSB)"						UNIT	ARMY	NG_FED	COMBAT	RECCE	SQDRN		72060793954981730	72060793789253968	20160930
8	WPZDAA	WPZDC0		LRS CO BFSB	"LONG RANGE SURVEILLANCE COMPANY, RECONNAISSANCE & SURVEILLANCE SQUADRON (BFSB)"	"LONG RANGE SURVEILLANCE COMPANY, RECONNAISSANCE & SURVEILLANCE SQUADRON (BFSB)"						UNIT	ARMY	NG_FED	COMBAT	INF	SQDRN		72060793954981797	72060793789253968	20160930
8	WPZDAA	WPA4AA	09/01/16	E-134 IR	Long Range Surveillance (LRS) Company (ABN) (ARNG)	Long Range Surveillance (LRS) Company (ABN) (ARNG)	5	0	93	0	98	UNIT	ARMY	NG_FED	COMSER	SUPPLY	CO		72060794368305013	72060793789253968	20160930
7	W78RFF	W7MKAA	09/03/16	72 CvlST	Civil Support Team (ARNG)	Civil Support Team (ARNG)	7	0	15	0	22	UNIT	ARMY	NG_FED	COMSPT	LOG	TEAM		72060793789253986	72060794084615246	20160930
7	W78RFF	WPMPAA	09/01/16	111 PAD	Public Affairs Detachment (ARNG)	Public Affairs Detachment (ARNG)	1	0	7	0	8	UNIT	ARMY	NG_FED	COMSPT	INFWAR	DET		72060793789253980	72060794084615246	20160930
7	W78RFF	WPV7AA	09/01/16	189 TC Co	Transportation Medium Truck Company (Cargo) (EAB Linehaul) (ARNG)	Transportation Medium Truck Company (Cargo) (EAB Linehaul) (ARNG)	4	1	163	0	168	UNIT	ARMY	NG_FED	COMSER	TRNPTN	CO		72060793789253983	72060794084615246	20160930
8	WPV7AA	WPV799	09/02/16	Aug 189 TC Co	Augmentation Table of Distribution and Allowances (TDA) (ARNG)	Augmentation Table of Distribution and Allowances (TDA) (ARNG)	0	2	9	0	11	UNIT	ARMY	NG_FED	COMSPT	LOG	AUG		72060793801813662	72060793789253983	20160930
7	W78RFF	WPSGAA	09/01/16	267 OD Co	Support Maintenance Company (ARNG)	Support Maintenance Company (ARNG)	6	6	130	0	142	UNIT	ARMY	NG_FED	COMSER	MAINT	CO		72060793789253975	72060794084615246	20160930
7	W78RFF	WPG4AA	09/02/16	1057 TC Co	Transportation Truck Company (Light-Medium) (ARNG)	Transportation Truck Company (Light-Medium) (ARNG)	4	1	159	0	164	UNIT	ARMY	NG_FED	COMSER	TRNPTN	CO		72060793789253977	72060794084615246	20160930
7	W78RFF	WPQZAA	09/01/16	1074 TC Co	Transportation Medium Truck Company (Cargo) (EAB Tactical) (ARNG)	Transportation Medium Truck Company (Cargo) (EAB Tactical) (ARNG)	4	1	163	0	168	UNIT	ARMY	NG_FED	COMSER	TRNPTN	CO		72060793789253978	72060794084615246	20160930
7	W78RFF	WPTQAA	09/01/16	1075 TC Co	Transportation Medium Truck Company (Cargo) (EAB Linehaul) (ARNG)	Transportation Medium Truck Company (Cargo) (EAB Linehaul) (ARNG)	4	1	163	0	168	UNIT	ARMY	NG_FED	COMSER	TRNPTN	CO		72060793789253985	72060794084615246	20160930
7	W78RFF	WY4NAA	09/01/16	1969 SD	Contingency Contracting Teams (ARNG)	Contingency Contracting Teams (ARNG)	2	0	3	0	5	UNIT	ARMY	NG_FED	COMSER	LOG	TEAM		72060793789253992	72060794084615246	20160930
6	W8ANFF	WP9QAA	09/01/16	105 MH Tm	Military History Team B (ARNG)	Military History Team B (ARNG)	1	0	2	0	3	UNIT	ARMY	NG_FED	COMSER	ADMIN	TEAM		72060794311404314	72060772313750099	20160930
6	W8ANFF	WPAGAA	09/01/16	195 QM Det	Rigger Support Team (ARNG)	Rigger Support Team (ARNG)	0	1	9	0	10	UNIT	ARMY	NG_FED	COMSER	LOG	TEAM		72060794374726552	72060772313750099	20160930
6	W8ANFF	W8GLAA	09/03/16	209 Rgt NE	Regional Training Institute (ARNG)	Regional Training Institute (ARNG)	12	0	76	0	88	UNIT	ARMY	NG_FED	COMSER	ADMIN	BN		72060793789253967	72060772313750099	20160930
6	W8ANFF	WPLDAA	09/01/16	234 SC Co	Brigade Signal Company (MEB/CAB/SB) (ARNG)	Brigade Signal Company (MEB/CAB/SB) (ARNG)	3	0	35	0	38	UNIT	ARMY	NG_FED	COMSPT	SIG	CO		72060793792144182	72060772313750099	20160930
6	W8ANFF	WPQBAA	09/01/15	1167 Spt Co	Support Company (BFSB) (ARNG)	Support Company (BFSB) (ARNG)	5	3	154	0	162	UNIT	ARMY	NG_FED	COMSER	LOG	CO		72060793789253306	72060772313750099	20160930
6	W8ANFF	WPEMAA	09/01/16	734 CS Bn	Brigade Support Battalion Maneuver Enhancement Brigade  (BSB MEB)(ARNG)	Brigade Support Battalion Maneuver Enhancement Brigade  (BSB MEB)(ARNG)	23	9	193	0	225	UNIT	ARMY	NG_FED	COMSER	LOG	BN		72060794426540788	72060772313750099	20160930
7	WPEMAA	WPEMT0		NKN	"HHC, BSB MANEUVER ENHANCEMENT BDE (BSB MEB)"	"HHC, BSB MANEUVER ENHANCEMENT BDE (BSB MEB)"						UNIT	ARMY	NG_FED	COMSER	MAINT	CO		72060794426987173	72060794426540788	20160930
7	WPEMAA	WPEMA0		DIST CO BSB MEB	DISTRIBUTION COMPANY BRIGADE SUPPORT BATTALION MANEUVER ENHANCEMENT BDE (BSB MEB)	DISTRIBUTION COMPANY BRIGADE SUPPORT BATTALION MANEUVER ENHANCEMENT BDE (BSB MEB)						UNIT	ARMY	NG_FED	COMSER	SUPPLY	CO		72060794426987288	72060794426540788	20160930
7	WPEMAA	WPEMB0		NKN	"FIELD MAINTENANCE COMPANY BSB, MANEUVER ENHANCEMENT BRIGADE"	"FIELD MAINTENANCE COMPANY BSB, MANEUVER ENHANCEMENT BRIGADE"						UNIT	ARMY	NG_FED	COMSER	LOG	CO		72060794426987423	72060794426540788	20160930
6	W8ANFF	W8NZAA	09/02/16	AASF 1 NE	Army Aviation Support Facility (ARNG)	Army Aviation Support Facility (ARNG)	0	0	0	0	0	UNIT	ARMY	NG_FED	COMSPT	AV	FAC		72060793789253966	72060772313750099	20160930
6	W8ANFF	W8QFAA	09/03/16	AASF 2 NE	Army Aviation Support Facility (ARNG)	Army Aviation Support Facility (ARNG)	0	0	0	0	0	UNIT	ARMY	NG_FED	COMSPT	AV	FAC		72060793789253993	72060772313750099	20160930
6	W8ANFF	W8VKAA	09/02/16	CSMS 1 NE	Combined Support Maintenance Shop (ARNG)	Combined Support Maintenance Shop (ARNG)	0	0	0	0	0	EXCMIL	ARMY	NG_FED	MILSVC		UN		72060793789253997	72060772313750099	20160930
6	W8ANFF	W96WAA	10/01/15	Eqp Set 195 Spt	Equipment Only Table of Distribution and Allowance (ETDA) (ARNG)	Equipment Only Table of Distribution and Allowance (ETDA) (ARNG)	0	0	0	0	0	EXCMIL	ARMY	NG_FED	LOG		UN		72060794359490897	72060772313750099	20160930
6	W8ANFF	W8SMAA	09/03/16	FMS NE	Field Maintenance Shop (ARNG)	Field Maintenance Shop (ARNG)	0	0	0	0	0	UNIT	ARMY	NG_FED	COMSER	MAINT	SHOP		72060793789253969	72060772313750099	20160930
6	W8ANFF	WTXKAA	09/01/16	HHD 110 MD	Headquarters and Headquarters Detachment Medical Battalion (Multifunctional) (ARNG)	Headquarters and Headquarters Detachment Medical Battalion (Multifunctional) (ARNG)	16	2	60	0	78	UNIT	ARMY	NG_FED	COMSER	HQSTF	DET		72060793789255161	72060772313750099	20160930
7	WTXKAA	WQKBAA	09/01/16	43 Band	Generating Force Army Band (Small) (ARNG)	Generating Force Army Band (Small) (ARNG)	0	1	39	0	40	UNIT	ARMY	NG_FED	COMSER		ACT		72060793789253996	72060793789255161	20160930
