athlete_id,team_id,distinct_games,total_minutes,game_rows,canonical_team_id,kept
3079782,3084,30,527.0,30,3084,True
3079808,254,35,40.0,35,254,True
3079809,2463,33,19.0,33,2463,True
3079823,68,34,19.0,34,68,True
3079836,2448,32,20.0,32,2448,True
3079841,46,33,10.0,33,46,True
3079862,2539,32,7.0,32,2539,True
3079864,2539,32,6.0,32,2539,True
3080366,47,32,559.0,32,47,True
3080874,3084,30,73.0,30,3084,True
3080887,2084,33,14.0,33,2084,True
3081478,57,33,24.0,33,57,True
3081775,331,34,7.0,34,331,True
3081912,164,32,48.0,32,164,True
3082305,2747,35,7.0,35,2747,True
3083086,290,31,24.0,31,290,True
3083592,2168,36,4.0,36,2168,True
3083593,2168,36,0.0,36,2168,True
3083689,6,32,0.0,32,6,True
3085086,2006,32,12.0,32,2006,True
3085293,57,33,452.0,33,57,True
3085343,21,36,14.0,36,21,True
3085345,21,36,8.0,36,21,True
3085357,325,34,7.0,34,325,True
3085606,299,33,423.0,33,299,True
3085631,189,33,19.0,33,189,True
3088180,2117,32,13.0,32,2117,True
3088316,245,33,1.0,33,245,True
3089433,252,35,308.0,35,252,True
3089725,251,34,9.0,34,251,True
3090195,2363,33,26.0,33,2363,True
3090367,58,32,32.0,32,58,True
3090679,2608,31,841.0,31,2608,True
3090921,227,33,307.0,33,227,True
3091075,2217,31,2.0,31,2217,True
3091586,41,35,2.0,35,41,True
3093022,219,28,99.0,28,219,True
3115471,344,32,0.0,32,344,True
3123848,242,26,346.0,26,242,True
3128257,84,10,8.0,10,84,True
3129673,228,31,162.0,31,228,True
3129674,228,31,918.0,31,228,True
3129896,2097,32,445.0,32,2097,True
3129897,2097,32,364.0,32,2097,True
3129898,2097,32,751.0,32,2097,True
3129899,2097,32,0.0,32,2097,True
3129900,2127,31,0.0,31,2127,True
3129901,2127,31,20.0,31,2127,True
3129902,2127,31,173.0,31,2127,True
3129903,2127,31,159.0,31,2127,True
3129904,2127,31,232.0,31,2127,True
3129905,2127,31,344.0,31,2127,True
3129906,2127,31,141.0,31,2127,True
3129907,2127,31,962.0,31,2127,True
3129908,324,34,376.0,34,324,True
3129909,2241,35,830.0,35,2241,True
3129910,2241,35,0.0,35,2241,True
3129911,2241,35,0.0,35,2241,True
3129912,2241,35,56.0,35,2241,True
3129913,2241,35,0.0,35,2241,True
3129914,2272,33,210.0,33,2272,True
3129914,2029,6,6.0,6,2272,False
3129915,2272,33,172.0,33,2272,True
3129915,2029,6,0.0,6,2272,False
3129916,2272,33,202.0,33,2272,True
3129916,2029,6,5.0,6,2272,False
3129917,2344,34,0.0,34,2344,True
3129918,2344,34,537.0,34,2344,True
3129919,2344,34,221.0,34,2344,True
3129921,2344,34,750.0,34,2344,True
3129922,2427,31,34.0,31,2427,True
3129923,2427,31,404.0,31,2427,True
3129924,2427,31,242.0,31,2427,True
3129925,2427,31,753.0,31,2427,True
3129926,2427,31,122.0,31,2427,True
3129927,2506,32,387.0,32,2506,True
3129928,2506,32,597.0,32,2506,True
3129929,2506,32,661.0,32,2506,True
3129930,2506,32,19.0,32,2506,True
3129931,2506,32,412.0,32,2506,True
3129932,2737,32,825.0,32,2737,True
3129933,2737,32,278.0,32,2737,True
3129934,232,33,514.0,33,232,True
3129935,232,33,509.0,33,232,True
3129936,232,33,0.0,33,232,True
3129937,232,33,895.0,33,232,True
3129938,48,30,218.0,30,48,True
3129939,48,30,725.0,30,48,True
3129940,48,30,990.0,30,48,True
3129941,48,30,133.0,30,48,True
3129942,48,30,224.0,30,48,True
3129943,2182,30,593.0,30,2182,True
3129944,2182,30,211.0,30,2182,True
3129945,2182,30,910.0,30,2182,True
3129946,2182,30,314.0,30,2182,True
3129947,2210,33,602.0,33,2210,True
3129948,2210,33,373.0,33,2210,True
3129949,2210,33,351.0,33,2210,True
3129950,2210,33,0.0,33,2210,True
3129951,2210,33,840.0,33,2210,True
3129952,2275,34,578.0,34,2275,True
3129953,2275,34,446.0,34,2275,True
3129954,2275,34,162.0,34,2275,True
3129956,256,33,884.0,33,256,True
3129957,256,33,558.0,33,256,True
3129958,256,33,0.0,33,256,True
3129959,256,33,283.0,33,256,True
3129960,256,33,0.0,33,256,True
3129961,350,32,251.0,32,350,True
3129962,350,32,849.0,32,350,True
3129963,350,32,0.0,32,350,True
3129964,2729,33,156.0,33,2729,True
3129965,2729,33,544.0,33,2729,True
3129966,2729,33,0.0,33,2729,True
3129967,2729,33,222.0,33,2729,True
3130509,526,33,0.0,33,526,True
3130510,526,33,391.0,33,526,True
3130511,526,33,252.0,33,526,True
3130513,338,32,10.0,32,338,True
3130514,338,32,78.0,32,338,True
3130516,288,31,560.0,31,288,True
3130517,288,31,213.0,31,288,True
3130518,288,31,442.0,31,288,True
3130519,288,31,231.0,31,288,True
3130522,2454,35,0.0,35,2454,True
3130523,2454,35,0.0,35,2454,True
3130524,2454,35,0.0,35,2454,True
3130525,94,30,829.0,30,94,True
3130526,94,30,108.0,30,94,True
3130531,56,31,939.0,31,56,True
3130532,56,31,720.0,31,56,True
3130533,56,31,218.0,31,56,True
3130534,56,31,364.0,31,56,True
3130535,56,31,0.0,31,56,True
3130536,56,31,82.0,31,56,True
3130537,56,31,751.0,31,56,True
3130549,104,30,110.0,30,104,True
3130550,104,30,673.0,30,104,True
3130551,104,30,130.0,30,104,True
3130556,2142,33,256.0,33,2142,True
3130557,2142,33,123.0,33,2142,True
3130560,107,30,301.0,30,107,True
3130563,2329,30,948.0,30,2329,True
3130564,2329,30,23.0,30,2329,True
3130565,2329,30,474.0,30,2329,True
3130568,2352,30,837.0,30,2352,True
3130569,2352,30,196.0,30,2352,True
3130570,2352,30,17.0,30,2352,True
3130571,2352,30,753.0,30,2352,True
3130572,2352,30,557.0,30,2352,True
3130577,2253,32,283.0,32,2253,True
3130578,2253,32,534.0,32,2253,True
3130579,2253,32,400.0,32,2253,True
3130580,2253,32,0.0,32,2253,True
3130581,2253,32,0.0,32,2253,True
3130582,2253,32,41.0,32,2253,True
3130607,140,33,211.0,33,140,True
3130608,140,33,762.0,33,140,True
3130609,140,33,442.0,33,140,True
3130610,140,33,521.0,33,140,True
3130611,140,33,636.0,33,140,True
3130612,140,33,394.0,33,140,True
3130693,2110,29,341.0,29,2110,True
3130694,2110,29,304.0,29,2110,True
3130695,2110,29,978.0,29,2110,True
3130696,2110,29,149.0,29,2110,True
3130697,2110,29,927.0,29,2110,True
3130698,2110,29,590.0,29,2110,True
3130700,2110,29,596.0,29,2110,True
3130703,2277,28,187.0,28,2277,True
3130703,2428,1,0.0,1,2277,False
3130704,2277,28,26.0,28,2277,True
3130704,2428,1,0.0,1,2277,False
3130705,2277,28,448.0,28,2277,True
3130705,2428,1,0.0,1,2277,False
3130710,2443,29,144.0,29,2443,True
3130711,2443,29,285.0,29,2443,True
3130712,2443,29,405.0,29,2443,True
3130713,2443,29,515.0,29,2443,True
3130714,2466,32,504.0,32,2466,True
3130715,2466,32,641.0,32,2466,True
3130716,2466,32,74.0,32,2466,True
3130717,2466,32,365.0,32,2466,True
3130719,2466,32,120.0,32,2466,True
3130720,2466,32,0.0,32,2466,True
3130721,2534,35,3.0,35,2534,True
3130722,2534,35,0.0,35,2534,True
3130723,2534,35,87.0,35,2534,True
3130724,2617,34,495.0,34,2617,True
3130725,2617,34,419.0,34,2617,True
3130726,2617,34,747.0,34,2617,True
3130727,2617,34,67.0,34,2617,True
3130736,399,33,418.0,33,399,True
3130737,399,33,54.0,33,399,True
3130738,399,33,1.0,33,399,True
3130739,399,33,339.0,33,399,True
3130740,399,33,979.0,33,399,True
3130741,399,33,1152.0,33,399,True
3130742,399,33,349.0,33,399,True
3130743,399,33,9.0,33,399,True
3130744,399,33,10.0,33,399,True
3130745,42,30,28.0,30,42,True
3130746,42,30,450.0,30,42,True
3130747,42,30,158.0,30,42,True
3130748,42,30,7.0,30,42,True
3130749,2349,29,831.0,29,2349,True
3130750,2349,29,0.0,29,2349,True
3130751,2349,29,0.0,29,2349,True
3130752,2349,29,534.0,29,2349,True
3130753,2349,29,0.0,29,2349,True
3130754,2349,29,21.0,29,2349,True
3130755,2349,29,539.0,29,2349,True
3130756,160,32,15.0,32,160,True
3130757,160,32,282.0,32,160,True
3130758,160,32,899.0,32,160,True
3130759,160,32,439.0,32,160,True
3130760,2619,35,668.0,35,2619,True
3130761,2619,35,376.0,35,2619,True
3130762,2619,35,405.0,35,2619,True
3130763,261,34,447.0,34,261,True
3130765,261,34,895.0,34,261,True
3130766,261,34,688.0,34,261,True
3130767,261,34,56.0,34,261,True
3130768,261,34,244.0,34,261,True
3131628,356,33,487.0,33,356,True
3131629,356,33,0.0,33,356,True
3131630,120,35,379.0,35,120,True
3131631,120,35,674.0,35,120,True
3131632,120,35,1180.0,35,120,True
3131633,120,35,474.0,35,120,True
3132041,2132,34,213.0,34,2132,True
3132042,2132,34,945.0,34,2132,True
3132043,2132,34,360.0,34,2132,True
3132044,248,1,0.0,1,248,True
3132045,248,32,38.0,32,248,True
3132046,248,32,142.0,32,248,True
3132047,248,32,457.0,32,248,True
3132048,248,32,0.0,32,248,True
3132050,235,32,416.0,32,235,True
3132051,235,32,0.0,32,235,True
3132052,235,32,205.0,32,235,True
3132053,235,32,0.0,32,235,True
3132054,58,32,367.0,32,58,True
3132055,58,32,678.0,32,58,True
3132056,58,32,671.0,32,58,True
3132057,58,32,404.0,32,58,True
3132058,58,32,838.0,32,58,True
3132059,2655,31,291.0,31,2655,True
3132060,202,34,6.0,34,202,True
3132060,2,1,0.0,1,202,False
3132062,2116,30,855.0,30,2116,True
3132063,2116,30,0.0,30,2116,True
3132064,2116,30,1050.0,30,2116,True
3132065,2116,30,73.0,30,2116,True
3132066,2116,30,6.0,30,2116,True
3132067,2116,30,2.0,30,2116,True
3132068,2116,30,333.0,30,2116,True
3132359,2429,32,880.0,32,2429,True
3132360,2429,32,813.0,32,2429,True
3132365,2229,33,533.0,33,2229,True
3132366,2229,33,73.0,33,2229,True
3132367,2229,33,194.0,33,2229,True
3132372,2348,36,382.0,36,2348,True
3132373,2348,36,291.0,36,2348,True
3132374,2348,36,183.0,36,2348,True
3132375,2348,36,178.0,36,2348,True
3132376,2348,36,0.0,36,2348,True
3132377,2348,36,558.0,36,2348,True
3132378,2348,36,186.0,36,2348,True
3132416,276,32,67.0,32,276,True
3132417,276,32,0.0,32,276,True
3132418,276,32,508.0,32,276,True
3132419,276,32,209.0,32,276,True
3132420,276,32,833.0,32,276,True
3132429,2393,36,641.0,36,2393,True
3132430,2393,36,284.0,36,2393,True
3132431,2393,36,623.0,36,2393,True
3132432,2393,36,0.0,36,2393,True
3132433,2393,36,269.0,36,2393,True
3132434,2393,36,524.0,36,2393,True
3132435,2393,36,0.0,36,2393,True
3132436,2393,36,451.0,36,2393,True
3132437,2393,36,648.0,36,2393,True
3132446,249,31,289.0,31,249,True
3132447,249,31,794.0,31,249,True
3132448,249,31,383.0,31,249,True
3132449,249,31,515.0,31,249,True
3132451,249,31,30.0,31,249,True
3132452,249,31,154.0,31,249,True
3132467,242,32,934.0,32,242,True
3132468,242,32,142.0,32,242,True
3132469,242,32,64.0,32,242,True
3132470,242,32,215.0,32,242,True
3132471,242,32,9.0,32,242,True
3132472,242,32,0.0,32,242,True
3132482,5,36,946.0,36,5,True
3132483,5,36,620.0,36,5,True
3132484,5,36,56.0,36,5,True
3132485,5,36,783.0,36,5,True
3132486,5,36,211.0,36,5,True
3132487,5,36,9.0,36,5,True
3132488,5,36,27.0,36,5,True
3132529,2636,30,22.0,30,2636,True
3132530,2636,30,447.0,30,2636,True
3132531,2636,30,147.0,30,2636,True
3132532,2636,30,1012.0,30,2636,True
3132533,2636,30,284.0,30,2636,True
3132536,2638,33,883.0,33,2638,True
3132538,2638,33,151.0,33,2638,True
3132539,2638,33,0.0,33,2638,True
3132540,2638,33,2.0,33,2638,True
3132543,98,32,23.0,32,98,True
3132544,98,32,465.0,32,98,True
3132546,98,32,109.0,32,98,True
3132547,98,32,482.0,32,98,True
3133269,2065,32,899.0,32,2065,True
3133270,2065,32,256.0,32,2065,True
3133271,2065,32,583.0,32,2065,True
3133594,2086,34,371.0,34,2086,True
3133595,2086,34,67.0,34,2086,True
3133596,2086,34,495.0,34,2086,True
3133597,66,34,69.0,34,66,True
3133598,66,34,8.0,34,66,True
3133599,66,34,35.0,34,66,True
3133600,2305,36,493.0,36,2305,True
3133601,2305,36,517.0,36,2305,True
3133602,2305,36,291.0,36,2305,True
3133603,2305,36,756.0,36,2305,True
3133604,2306,32,0.0,32,2306,True
3133605,2306,32,336.0,32,2306,True
3133606,2306,32,211.0,32,2306,True
3133607,201,35,0.0,35,201,True
3133608,201,35,0.0,35,201,True
3133609,201,35,403.0,35,201,True
3133610,201,35,0.0,35,201,True
3133611,201,35,360.0,35,201,True
3133623,2628,33,242.0,33,2628,True
3133624,2628,33,38.0,33,2628,True
3133625,2628,33,69.0,33,2628,True
3133626,2628,33,917.0,33,2628,True
3133627,251,34,179.0,34,251,True
3133628,251,34,755.0,34,251,True
3133629,2641,32,582.0,32,2641,True
3133630,2641,32,301.0,32,2641,True
3133631,2641,23,64.0,23,2641,True
3133632,2641,32,673.0,32,2641,True
3133633,2641,32,858.0,32,2641,True
3133634,2641,32,785.0,32,2641,True
3133635,277,35,832.0,35,277,True
3133636,277,35,718.0,35,277,True
3133637,277,35,452.0,35,277,True
3133638,277,35,439.0,35,277,True
3133639,277,35,131.0,35,277,True
3133794,2166,32,364.0,32,2166,True
3133795,2166,32,241.0,32,2166,True
3133796,2166,32,570.0,32,2166,True
3133797,2166,32,972.0,32,2166,True
3133798,2166,32,26.0,32,2166,True
3133805,2168,36,673.0,36,2168,True
3133806,2168,36,0.0,36,2168,True
3133807,2168,36,0.0,36,2168,True
3133808,2184,31,275.0,31,2184,True
3133809,2184,31,413.0,31,2184,True
3133810,2184,31,375.0,31,2184,True
3133811,2184,31,0.0,31,2184,True
3133816,2230,31,367.0,31,2230,True
3133817,2230,31,842.0,31,2230,True
3133818,2230,31,23.0,31,2230,True
3133819,2230,31,1049.0,31,2230,True
3133820,2230,31,108.0,31,2230,True
3133821,2244,31,812.0,31,2244,True
3133822,2244,31,30.0,31,2244,True
3133823,2244,31,0.0,31,2244,True
3133824,2244,31,423.0,31,2244,True
3133825,2244,31,936.0,31,2244,True
3133836,45,35,356.0,35,45,True
3133837,45,35,46.0,35,45,True
3133838,45,35,787.0,35,45,True
3133839,45,35,172.0,35,45,True
3133840,45,35,56.0,35,45,True
3133841,45,34,0.0,34,45,True
3133842,227,33,852.0,33,227,True
3133843,227,33,893.0,33,227,True
3133847,257,34,15.0,34,257,True
3133848,257,35,82.0,35,257,True
3133849,257,35,0.0,35,257,True
3133850,257,35,6.0,35,257,True
3133851,257,35,0.0,35,257,True
3133854,2603,31,622.0,31,2603,True
3133855,2603,31,26.0,31,2603,True
3133856,2603,31,0.0,31,2603,True
3133857,2603,31,752.0,31,2603,True
3133865,139,32,612.0,32,139,True
3133866,139,32,759.0,32,139,True
3133867,139,32,768.0,32,139,True
3133868,139,32,327.0,32,139,True
3133869,139,32,326.0,32,139,True
3133870,139,32,495.0,32,139,True
3133871,179,31,307.0,31,179,True
3133872,179,31,225.0,31,179,True
3133874,179,31,714.0,31,179,True
3133875,179,31,1.0,31,179,True
3133890,2174,33,0.0,33,2174,True
3133891,2174,33,481.0,33,2174,True
3133892,2739,33,447.0,33,2739,True
3133893,2739,33,134.0,33,2739,True
3133894,2739,33,89.0,33,2739,True
3133907,82,34,514.0,34,82,True
3133908,82,34,622.0,34,82,True
3133910,82,34,0.0,34,82,True
3133911,82,34,419.0,34,82,True
3133912,82,34,523.0,34,82,True
3133913,2473,33,21.0,33,2473,True
3133914,2473,33,23.0,33,2473,True
3133915,2473,33,238.0,33,2473,True
3133916,2473,33,86.0,33,2473,True
3133917,2473,33,0.0,33,2473,True
3133919,2674,34,921.0,34,2674,True
3133920,2674,34,305.0,34,2674,True
3133921,2674,34,924.0,34,2674,True
3133922,2674,34,672.0,34,2674,True
3133933,2750,31,722.0,31,2750,True
3133934,2750,31,287.0,31,2750,True
3133935,2750,31,0.0,31,2750,True
3133936,2750,31,241.0,31,2750,True
3133937,2750,31,699.0,31,2750,True
3133938,2750,31,480.0,31,2750,True
3133939,2750,31,872.0,31,2750,True
3133941,2754,32,265.0,32,2754,True
3133942,2754,32,0.0,32,2754,True
3133943,2754,32,0.0,32,2754,True
3133944,2754,32,0.0,32,2754,True
3133945,2754,32,227.0,32,2754,True
3133946,2754,32,572.0,32,2754,True
3133947,2754,32,8.0,32,2754,True
3133956,2803,31,524.0,31,2803,True
3133957,2803,31,31.0,31,2803,True
3133958,2803,31,177.0,31,2803,True
3133959,2803,31,0.0,31,2803,True
3133960,161,29,846.0,29,161,True
3133961,161,29,0.0,29,161,True
3133962,161,29,527.0,29,161,True
3133963,161,29,524.0,29,161,True
3133964,116,30,0.0,30,116,True
3133965,116,30,0.0,30,116,True
3133966,116,30,734.0,30,116,True
3133967,116,30,99.0,30,116,True
3133968,116,30,115.0,30,116,True
3133969,2523,35,973.0,35,2523,True
3133970,2523,35,3.0,35,2523,True
3133971,2523,35,1028.0,35,2523,True
3133972,2523,35,157.0,35,2523,True
3133973,2523,35,700.0,35,2523,True
3133974,2523,35,178.0,35,2523,True
3133975,2523,35,589.0,35,2523,True
3133976,2597,35,500.0,35,2597,True
3133977,2597,35,1023.0,35,2597,True
3133978,2597,35,310.0,35,2597,True
3133979,2597,35,633.0,35,2597,True
3134084,269,32,465.0,32,269,True
3134242,331,34,0.0,34,331,True
3134243,331,34,0.0,34,331,True
3134244,331,34,0.0,34,331,True
3134246,331,34,185.0,34,331,True
3134247,331,34,649.0,34,331,True
3134274,70,30,0.0,30,70,True
3134275,70,30,633.0,30,70,True
3134276,70,30,43.0,30,70,True
3134277,70,30,139.0,30,70,True
3134495,147,30,510.0,30,147,True
3134496,147,30,284.0,30,147,True
3134498,147,30,190.0,30,147,True
3134499,147,30,59.0,30,147,True
3134500,2464,38,20.0,38,2464,True
3134501,2464,38,138.0,38,2464,True
3134502,2464,38,365.0,38,2464,True
3134503,2458,30,73.0,30,2458,True
3134504,2502,29,339.0,29,2502,True
3134505,2502,29,634.0,29,2502,True
3134506,2502,29,19.0,29,2502,True
3134507,2502,29,302.0,29,2502,True
3134508,2502,29,0.0,29,2502,True
3134880,12,38,0.0,38,12,True
3134881,12,38,1081.0,38,12,True
3134882,12,38,308.0,38,12,True
3134883,12,38,57.0,38,12,True
3134884,12,38,328.0,38,12,True
3134885,9,34,359.0,34,9,True
3134886,9,34,866.0,34,9,True
3134887,9,34,865.0,34,9,True
3134888,9,34,229.0,34,9,True
3134889,9,34,23.0,34,9,True
3134890,9,34,243.0,34,9,True
3134891,25,33,210.0,33,25,True
3134892,25,33,394.0,33,25,True
3134893,25,33,11.0,33,25,True
3134894,38,34,579.0,34,38,True
3134895,38,34,258.0,34,38,True
3134896,38,34,4.0,34,38,True
3134897,2483,36,789.0,36,2483,True
3134898,2483,36,707.0,36,2483,True
3134900,2483,36,675.0,36,2483,True
3134901,2483,36,101.0,36,2483,True
3134902,204,31,0.0,31,204,True
3134903,204,31,1125.0,31,204,True
3134904,204,31,30.0,31,204,True
3134905,254,35,526.0,35,254,True
3134906,254,35,0.0,35,254,True
3134907,254,35,252.0,35,254,True
3134908,254,35,792.0,35,254,True
3134909,254,35,0.0,35,254,True
3134910,254,35,416.0,35,254,True
3134911,24,37,399.0,37,24,True
3134912,24,37,338.0,37,24,True
3134913,24,37,267.0,37,24,True
3134914,24,37,646.0,37,24,True
3134915,30,32,600.0,32,30,True
3134916,30,32,696.0,32,30,True
3134917,30,32,519.0,32,30,True
3134918,30,32,705.0,32,30,True
3134923,265,31,92.0,31,265,True
3134924,265,31,56.0,31,265,True
3134925,265,31,157.0,31,265,True
3134926,265,31,0.0,31,265,True
3134927,265,31,602.0,31,265,True
3134928,2172,30,234.0,30,2172,True
3134929,2172,30,246.0,30,2172,True
3134930,2172,30,264.0,30,2172,True
3134931,2172,30,126.0,30,2172,True
3134932,2870,31,0.0,31,2870,True
3134933,2870,31,482.0,31,2870,True
3134934,2870,31,7.0,31,2870,True
3134935,2870,31,0.0,31,2870,True
3134936,2870,31,243.0,31,2870,True
3134937,85,31,22.0,31,85,True
3134938,85,31,664.0,31,85,True
3134940,85,31,585.0,31,85,True
3135037,2437,29,380.0,29,2437,True
3135038,2437,29,173.0,29,2437,True
3135039,2449,33,95.0,33,2449,True
3135040,2449,33,912.0,33,2449,True
3135041,2449,33,38.0,33,2449,True
3135042,2449,33,0.0,33,2449,True
3135043,2449,33,0.0,33,2449,True
3135044,2449,33,80.0,33,2449,True
3135045,150,39,322.0,39,150,True
3135046,150,39,1322.0,39,150,True
3135047,150,39,1135.0,39,150,True
3135048,150,39,1143.0,39,150,True
3135049,150,39,12.0,39,150,True
3135050,198,34,724.0,34,198,True
3135052,198,34,0.0,34,198,True
3135053,198,34,404.0,34,198,True
3135054,52,33,737.0,33,52,True
3135055,52,33,198.0,33,52,True
3135056,52,33,361.0,33,52,True
3135057,59,31,451.0,31,59,True
3135058,59,31,0.0,31,59,True
3135059,59,31,34.0,31,59,True
3135060,59,31,0.0,31,59,True
3135061,59,31,112.0,31,59,True
3135075,2415,31,249.0,31,2415,True
3135077,2415,31,7.0,31,2415,True
3135078,2415,31,47.0,31,2415,True
3135079,2415,31,123.0,31,2415,True
3135094,252,35,157.0,35,252,True
3135095,252,35,0.0,35,252,True
3135096,252,35,560.0,35,252,True
3135097,252,35,262.0,35,252,True
3135098,252,35,202.0,35,252,True
3135118,2351,31,109.0,31,2351,True
3135119,2351,31,256.0,31,2351,True
3135120,2351,31,421.0,31,2351,True
3135121,2351,31,76.0,31,2351,True
3135122,2351,31,272.0,31,2351,True
3135123,2351,31,796.0,31,2351,True
3135128,279,31,401.0,31,279,True
3135129,279,31,525.0,31,279,True
3135130,279,31,573.0,31,279,True
3135131,279,31,777.0,31,279,True
3135132,279,31,65.0,31,279,True
3135133,279,31,738.0,31,279,True
3135134,279,31,75.0,31,279,True
3135135,279,30,25.0,30,279,True
3136083,2681,30,813.0,30,2681,True
3136084,2681,30,461.0,30,2681,True
3136085,2681,30,855.0,30,2681,True
3136086,2681,30,622.0,30,2681,True
3136087,2681,30,255.0,30,2681,True
3136088,2681,30,562.0,30,2681,True
3136168,333,34,613.0,34,333,True
3136169,333,34,0.0,34,333,True
3136170,333,34,5.0,34,333,True
3136171,333,34,76.0,34,333,True
3136172,333,34,712.0,34,333,True
3136173,8,36,122.0,36,8,True
3136174,8,36,648.0,36,8,True
3136175,8,36,33.0,36,8,True
3136176,2,35,1023.0,35,2,True
3136177,2,35,372.0,35,2,True
3136178,2,35,91.0,35,2,True
3136182,61,33,27.0,33,61,True
3136183,61,33,582.0,33,61,True
3136193,96,39,817.0,39,96,True
3136194,96,39,882.0,39,96,True
3136195,96,39,824.0,39,96,True
3136196,96,39,828.0,39,96,True
3136215,99,33,68.0,33,99,True
3136216,99,33,760.0,33,99,True
3136217,99,33,87.0,33,99,True
3136220,145,34,51.0,34,145,True
3136221,145,34,106.0,34,145,True
3136458,2571,35,1114.0,35,2571,True
3136459,2571,35,823.0,35,2571,True
3136460,2571,35,0.0,35,2571,True
3136461,2571,35,300.0,35,2571,True
3136462,2710,28,0.0,28,2710,True
3136463,2710,28,673.0,28,2710,True
3136464,2710,28,14.0,28,2710,True
3136465,2710,28,736.0,28,2710,True
3136466,2710,28,286.0,28,2710,True
3136467,2710,28,0.0,28,2710,True
3136468,2710,28,432.0,28,2710,True
3136469,2507,34,730.0,34,2507,True
3136470,2507,34,639.0,34,2507,True
3136471,2507,34,335.0,34,2507,True
3136472,2507,34,590.0,34,2507,True
3136473,2507,34,13.0,34,2507,True
3136474,2550,31,778.0,31,2550,True
3136475,2550,31,0.0,31,2550,True
3136476,2550,31,96.0,31,2550,True
3136477,2550,31,612.0,31,2550,True
3136478,2550,31,513.0,31,2550,True
3136479,2550,31,873.0,31,2550,True
3136480,2752,37,111.0,37,2752,True
3136481,2752,37,1051.0,37,2752,True
3136482,2752,37,0.0,37,2752,True
3136483,2752,37,453.0,37,2752,True
3136484,2752,37,106.0,37,2752,True
