dataset,student_id,unit_id,school_id,unit_definition,cohort,own_performance_raw,own_performance_z,peer_mean_loo,peer_sd_loo,relative_performance_raw,relative_performance_z,within_unit_percentile_loo,n_peers_above,share_peers_above,n_top_decile_peers_loo,share_top_decile_peers_loo,unit_n,peer_n,cell_at_least_5,cell_at_least_10,cell_at_least_15,bachelors_or_higher_by_1986,two_year_or_higher_by_1986,any_postsecondary_by_1986,high_school_or_higher_by_1986,outcome_observed,analytic_sample_min5,analytic_sample_min5_weighted,analytic_sample_min10,base_year_weight,followup_weight_1986,attainment_code_1986,SOQFLAG,SRQFLAG,base_year_ses,sex_code,race_code,high_school_grades_code,school_type_code,school_sample_type_code,sex,race,school_region,school_urbanicity,school_type_label,high_school_program,gpa12,gpa10,questionnaire_respondent,followup_weight_positive,global_top_decile_cutoff,own_global_top_decile,unit_mean_including_self,unit_sd_including_self,n_peers_equal,unit_top_score_including_self,gap_to_unit_top,peer_mean_z_loo
HS&B:80,104525,HSB_1045_sophomore,1045,base-year school by sampled cohort,Sophomore,63.58,1.5007294,50.45500030517578,7.606408235315152,13.125001525878908,1.4639260530471803,1.0,0,0.0,1,0.1,11,10,1,1,0,0,0,0,1,1,1,1,1,198.498,201.52,2.0,1.0,,0.437,1,4,4.0,1,0,Male,Black,West,Suburban,Public,Academic,3.0,3.0,1,1,62.5099983215332,1,51.64818226207387,8.229963,0,63.58,0.0,0.036803388595581056
HS&B:80,104530,HSB_1045_sophomore,1045,base-year school by sampled cohort,Sophomore,48.25,-0.2091361,51.98800048828125,8.593406770276564,-3.7380004882812514,-0.41692604422569274,0.4,6,0.6,2,0.2,11,10,1,1,0,0,0,0,1,1,1,1,1,195.541,192.18,2.0,1.0,,-0.309,1,3,4.0,1,0,Male,Other,West,Suburban,Public,Vocational,2.5,2.5,1,1,62.5099983215332,0,51.64818226207387,8.229963,0,63.58,15.330001831054688,0.20778994560241698
HS&B:80,104533,HSB_1045_sophomore,1045,base-year school by sampled cohort,Sophomore,45.08,-0.56270885,52.30500030517578,8.365717559964926,-7.224998474121094,-0.8058560848236084,0.2,8,0.8,2,0.2,11,10,1,1,0,,,,,0,0,0,0,275.382,0.0,,0.0,,0.261,2,4,4.0,1,0,Female,Black,West,Suburban,Public,General,2.5,2.5,0,0,62.5099983215332,0,51.64818226207387,8.229963,0,63.58,18.5,0.24314723014831544
HS&B:80,104555,HSB_1045_senior,1045,base-year school by sampled cohort,Senior,36.04,-1.402153,50.51428495134626,9.152212800857649,-14.474284035818918,-1.6151781933648246,0.0,14,1.0,2,0.14285714285714285,15,14,1,1,1,0,0,0,1,1,1,0,1,126.748,0.0,2.0,,1.0,-0.331,2,3,3.0,1,0,Female,Other,West,Suburban,Public,Vocational,3.0,3.0,1,0,61.15999984741211,0,49.54933268229167,9.57846,0,66.74,30.699996948242188,0.21302517822810582
HS&B:80,104558,HSB_1045_senior,1045,base-year school by sampled cohort,Senior,51.01,0.26834154,49.444999422345845,9.931190005336092,1.5649988991873585,0.17463740280696324,0.5714285714285714,6,0.42857142857142855,2,0.14285714285714285,15,14,1,1,1,1,1,1,1,1,1,1,1,126.748,120.348,5.0,,1.0,-0.117,1,3,4.0,1,0,Male,Other,West,Suburban,Public,Academic,2.5,2.5,1,1,61.15999984741211,0,49.54933268229167,9.57846,0,66.74,15.729999542236328,0.09370413848331996
HS&B:80,104559,HSB_1045_senior,1045,base-year school by sampled cohort,Senior,57.19,0.9579647,49.003570829119,9.694991308065902,8.186427797589985,0.913519378219332,0.7857142857142857,3,0.21428571428571427,2,0.14285714285714285,15,14,1,1,1,0,0,0,1,1,1,1,1,126.748,111.978,2.0,,1.0,-0.18,2,3,4.0,1,0,Female,Other,West,Suburban,Public,Academic,2.5,2.5,1,1,61.15999984741211,0,49.54933268229167,9.57846,0,66.74,9.549999237060547,0.04444534012249538
HS&B:80,104564,HSB_1045_senior,1045,base-year school by sampled cohort,Senior,45.71,-0.32308275,49.8235707964216,9.878739876133,-4.113571711948943,-0.4590314711843218,0.35714285714285715,9,0.6428571428571429,2,0.14285714285714285,15,14,1,1,1,0,0,0,1,1,1,1,1,126.748,113.93,2.0,,1.0,-0.62,2,1,3.0,1,0,Female,Hispanic,West,Suburban,Public,General,3.0,3.0,1,1,61.15999984741211,0,49.54933268229167,9.57846,0,66.74,21.029998779296875,0.13594872610909597
HS&B:80,104565,HSB_1045_senior,1045,base-year school by sampled cohort,Senior,64.53,1.7770317,48.47928510393415,8.961483874016658,16.050713675362722,1.7910911015101842,0.9285714285714286,1,0.07142857142857142,1,0.07142857142857142,15,14,1,1,1,0,0,0,1,1,1,1,1,700.33,647.404,2.0,,1.0,0.931,1,5,5.0,1,0,Male,White,West,Suburban,Public,Academic,2.0,2.0,1,1,61.15999984741211,1,49.54933268229167,9.57846,0,66.74,2.2099990844726562,-0.014059441430228097
HS&B:80,104566,HSB_1045_senior,1045,base-year school by sampled cohort,Senior,45.24,-0.37552953,49.85714203970773,9.862750856698252,-4.617140361240935,-0.5152244567871094,0.2857142857142857,10,0.7142857142857143,2,0.14285714285714285,15,14,1,1,1,0,0,1,1,1,1,1,1,126.748,122.222,3.0,,1.0,0.957,1,5,5.0,1,0,Male,White,West,Suburban,Public,General,2.0,2.0,1,1,61.15999984741211,0,49.54933268229167,9.57846,0,66.74,21.499996185302734,0.1396949291229248
HS&B:80,104567,HSB_1045_senior,1045,base-year school by sampled cohort,Senior,51.25,0.29512322,49.4278564453125,9.928041227960172,1.8221435546875,0.20333205802100046,0.6428571428571429,5,0.35714285714285715,2,0.14285714285714285,15,14,1,1,1,0,0,0,1,1,1,0,1,126.748,0.0,2.0,,1.0,-0.577,2,3,4.0,1,0,Female,Other,West,Suburban,Public,Academic,2.5,2.5,1,0,61.15999984741211,0,49.54933268229167,9.57846,0,66.74,15.489997863769531,0.09179116146905082
HS&B:80,104569,HSB_1045_senior,1045,base-year school by sampled cohort,Senior,37.71,-1.2157987,50.39499936785017,9.340873555184542,-12.685000283377512,-1.4155128853661674,0.14285714285714285,12,0.8571428571428571,2,0.14285714285714285,15,14,1,1,1,0,0,0,0,1,1,0,1,700.33,0.0,1.0,,1.0,,2,5,4.0,1,0,Female,White,West,Suburban,Public,,2.5,2.5,1,0,61.15999984741211,0,49.54933268229167,9.57846,0,66.74,29.029998779296875,0.19971414974757604
HS&B:80,104572,HSB_1045_senior,1045,base-year school by sampled cohort,Senior,47.3,-0.14565541,49.70999935695103,9.919041517869907,-2.4100001198904835,-0.2689307566199984,0.42857142857142855,8,0.5714285714285714,2,0.14285714285714285,15,14,1,1,1,0,0,0,1,1,1,1,1,126.748,113.93,2.0,,1.0,0.181,2,3,5.0,1,0,Female,Other,West,Suburban,Public,General,2.0,2.0,1,1,61.15999984741211,0,49.54933268229167,9.57846,0,66.74,19.439998626708984,0.12327534811837333
HS&B:80,104574,HSB_1045_senior,1045,base-year school by sampled cohort,Senior,47.74,-0.096555755,49.6785706111363,9.926457967827897,-1.9385689326695044,-0.21632398239203862,0.5,7,0.5,2,0.14285714285714285,15,14,1,1,1,,,,,0,0,0,0,126.748,0.0,,,0.0,-0.108,1,5,4.0,1,0,Male,White,West,Suburban,Public,General,2.5,2.5,0,0,61.15999984741211,0,49.54933268229167,9.57846,0,66.74,18.999996185302734,0.11976822784968785
HS&B:80,104578,HSB_1045_senior,1045,base-year school by sampled cohort,Senior,36.16,-1.3887625,50.50571359906878,9.16673483488319,-14.345713751656668,-1.600831185068403,0.07142857142857142,13,0.9285714285714286,2,0.14285714285714285,15,14,1,1,1,0,0,0,1,1,1,1,1,126.748,143.217,2.0,,1.0,-1.167,1,1,4.0,1,0,Male,Hispanic,West,Suburban,Public,Vocational,2.5,2.5,1,1,61.15999984741211,0,49.54933268229167,9.57846,0,66.74,30.579998016357422,0.21206871100834437
HS&B:80,104579,HSB_1045_senior,1045,base-year school by sampled cohort,Senior,66.74,2.0236444,48.32142802647182,8.628349636785343,18.41856983729771,2.0553190878459384,1.0,0,0.0,1,0.07142857142857142,15,14,1,1,1,0,0,0,1,1,1,1,1,126.748,117.169,2.0,,1.0,-0.727,1,5,3.0,1,0,Male,White,West,Suburban,Public,Academic,3.0,3.0,1,1,61.15999984741211,1,49.54933268229167,9.57846,0,66.74,0.0,-0.03167464051927839
HS&B:80,104580,HSB_1045_senior,1045,base-year school by sampled cohort,Senior,58.1,1.0595112,48.93857084001814,9.63216002705914,9.161427634102957,1.0223191635949271,0.8571428571428571,2,0.14285714285714285,2,0.14285714285714285,15,14,1,1,1,1,1,1,1,1,1,1,1,126.748,136.734,5.0,,1.0,0.855,1,4,1.0,1,0,Male,Black,West,Suburban,Public,Academic,4.0,4.0,1,1,61.15999984741211,0,49.54933268229167,9.57846,0,66.74,8.639999389648438,0.03719202109745571
HS&B:80,104582,HSB_1045_senior,1045,base-year school by sampled cohort,Senior,42.77,-0.6511557,50.03357069832938,9.747641680496738,-7.263570240565706,-0.8105382238115584,0.21428571428571427,11,0.7857142857142857,2,0.14285714285714285,15,14,1,1,1,0,0,0,1,1,1,1,1,126.748,124.708,2.0,,0.0,-1.301,1,5,5.0,1,0,Male,White,West,Suburban,Public,General,2.0,2.0,0,1,61.15999984741211,0,49.54933268229167,9.57846,0,66.74,23.96999740600586,0.1593825135912214
HS&B:80,104585,HSB_1045_senior,1045,base-year school by sampled cohort,Senior,55.75,0.79727596,49.10642787388393,9.779343668197878,6.643572126116069,0.7413528519017356,0.7142857142857143,4,0.2857142857142857,2,0.14285714285714285,15,14,1,1,1,0,0,0,1,1,1,0,1,126.748,0.0,2.0,,1.0,-0.116,2,3,2.0,1,0,Female,Other,West,Suburban,Public,Academic,3.5,3.5,1,0,61.15999984741211,0,49.54933268229167,9.57846,0,66.74,10.989997863769531,0.05592310854366848
HS&B:80,104902,HSB_1049_sophomore,1049,base-year school by sampled cohort,Sophomore,33.9,-1.8096949,44.667998504638675,8.538403518891588,-10.767996978759768,-1.2010324239730834,0.0,10,1.0,0,0.0,11,10,1,1,0,0,0,0,1,1,1,1,1,223.429,160.96,2.0,0.0,,-0.934,2,1,5.0,1,0,Female,Hispanic,South,Rural,Public,General,2.5,2.5,0,1,62.5099983215332,0,43.68908968838778,8.7266655,0,59.25,25.349998474121094,-0.608662462234497
HS&B:80,104904,HSB_1049_sophomore,1049,base-year school by sampled cohort,Sophomore,34.61,-1.7305036,44.596998596191405,8.633751851412285,-9.986997985839842,-1.1139219760894776,0.1,9,0.9,0,0.0,11,10,1,1,0,0,1,1,1,1,1,1,1,250.764,168.24,4.0,0.0,,0.188,1,4,6.0,1,0,Male,Black,South,Rural,Public,Vocational,2.5,2.5,0,1,62.5099983215332,0,43.68908968838778,8.7266655,0,59.25,24.639999389648438,-0.6165815830230713
HS&B:80,104906,HSB_1049_sophomore,1049,base-year school by sampled cohort,Sophomore,49.6,-0.058561035,43.097998809814456,8.963600198586539,6.501999664306638,0.7252148196101189,0.8,2,0.2,0,0.0,11,10,1,1,0,0,0,0,1,1,1,1,1,118.615,124.63,2.0,1.0,,1.115,1,4,5.0,1,0,Male,Black,South,Rural,Public,Academic,2.5,2.5,1,1,62.5099983215332,0,43.68908968838778,8.7266655,0,59.25,9.650001525878906,-0.7837758541107178
HS&B:80,104907,HSB_1049_sophomore,1049,base-year school by sampled cohort,Sophomore,38.01,-1.3512772,44.25699882507324,8.981899062949415,-6.247000503540036,-0.6967730283737182,0.2,8,0.8,0,0.0,11,10,1,1,0,0,0,0,1,1,1,1,1,498.754,495.19,2.0,1.0,,-0.861,1,4,4.0,1,0,Male,Black,South,Rural,Public,General,2.0,2.0,1,1,62.5099983215332,0,43.68908968838778,8.7266655,0,59.25,21.240001678466797,-0.6545042037963867
HS&B:80,104913,HSB_1049_sophomore,1049,base-year school by sampled cohort,Sophomore,39.17,-1.2218941,44.14099884033203,9.06202992125989,-4.971000671386719,-0.5544516324996949,0.4,6,0.6,0,0.0,11,10,1,1,0,0,0,0,1,1,1,1,1,498.754,495.19,2.0,1.0,,-0.99,1,4,5.0,1,0,Male,Black,South,Rural,Public,General,2.5,2.5,1,1,62.5099983215332,0,43.68908968838778,8.7266655,0,59.25,20.080001831054688,-0.667442512512207
HS&B:80,104922,HSB_1049_sophomore,1049,base-year school by sampled cohort,Sophomore,39.1,-1.2297018,44.14799880981445,9.057729355094997,-5.048000335693359,-0.563040018081665,0.3,7,0.7,0,0.0,11,10,1,1,0,0,0,0,1,1,1,1,1,250.764,168.24,2.0,0.0,,-0.773,1,4,4.0,1,0,Male,Black,South,Rural,Public,General,1.5,1.5,0,1,62.5099983215332,0,43.68908968838778,8.7266655,0,59.25,20.150001525878906,-0.6666617393493652
HS&B:80,104924,HSB_1049_sophomore,1049,base-year school by sampled cohort,Sophomore,49.02,-0.12325239,43.155998611450194,9.007943488495407,5.864001846313478,0.6540543079376221,0.7,3,0.3,0,0.0,11,10,1,1,0,0,1,1,1,1,1,1,1,491.324,482.89,4.0,1.0,,0.017,1,5,4.0,1,0,Male,White,South,Rural,Public,Academic,2.5,2.5,1,1,62.5099983215332,0,43.68908968838778,8.7266655,0,59.25,10.229999542236328,-0.7773066997528076
HS&B:80,104926,HSB_1049_sophomore,1049,base-year school by sampled cohort,Sophomore,57.18,0.7868912,42.33999862670898,7.897557621219321,14.840001678466798,1.6552122592926026,0.9,1,0.1,0,0.0,11,10,1,1,0,,,,,0,0,0,0,498.754,0.0,,1.0,,-0.673,1,4,5.0,1,0,Male,Black,South,Rural,Public,Academic,2.5,2.5,1,0,62.5099983215332,0,43.68908968838778,8.7266655,0,59.25,2.0699996948242188,-0.8683210372924804
HS&B:80,104927,HSB_1049_sophomore,1049,base-year school by sampled cohort,Sophomore,40.47,-1.0768955,44.01099853515625,9.129616640378186,-3.540997314453122,-0.3949531078338623,0.6,4,0.4,0,0.0,11,10,1,1,0,0,0,0,0,1,1,1,1,175.534,139.9,1.0,0.0,,-0.476,1,1,6.0,1,0,Male,Hispanic,South,Rural,Public,Vocational,2.0,2.0,0,1,62.5099983215332,0,43.68908968838778,8.7266655,0,59.25,18.779998779296875,-0.681942367553711
HS&B:80,104928,HSB_1049_sophomore,1049,base-year school by sampled cohort,Sophomore,40.27,-1.099203,44.030998611450194,9.120725454442432,-3.760998153686522,-0.41949136257171626,0.5,5,0.5,0,0.0,11,10,1,1,0,0,0,0,0,1,1,1,1,148.699,137.21,1.0,0.0,,,2,5,6.0,1,0,Female,White,South,Rural,Public,General,1.0,1.0,0,1,62.5099983215332,0,43.68908968838778,8.7266655,0,59.25,18.979999542236328,-0.6797116279602051
HS&B:80,104935,HSB_1049_sophomore,1049,base-year school by sampled cohort,Sophomore,59.25,1.0177732,42.132998657226565,7.417634850085658,17.117001342773435,1.9091824531555175,1.0,0,0.0,0,0.0,11,10,1,1,0,0,0,0,1,1,1,1,1,118.615,120.42,2.0,1.0,,-0.785,1,4,2.0,1,0,Male,Black,South,Rural,Public,Vocational,2.5,2.5,1,1,62.5099983215332,0,43.68908968838778,8.7266655,0,59.25,0.0,-0.8914093017578125
HS&B:80,104952,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,41.4,-0.8040332,41.906842281943874,8.313871151646131,-0.5068407560649675,-0.05655804747029358,0.5789473684210527,8,0.42105263157894735,0,0.0,20,19,1,1,1,0,0,0,1,1,1,1,1,100.324,96.074,2.0,,1.0,-0.935,2,1,5.0,1,0,Female,Hispanic,South,Rural,Public,General,2.0,2.0,1,1,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,14.869998931884766,-0.747475172344007
HS&B:80,104953,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,55.02,0.7158157,41.190000232897304,7.683701168840441,13.830000224866367,1.5432829386309574,0.8947368421052632,2,0.10526315789473684,0,0.0,20,19,1,1,1,0,0,1,1,1,1,1,1,82.036,74.365,3.0,,1.0,-1.134,2,5,1.0,1,0,Female,White,South,Rural,Public,Academic,4.0,4.0,1,1,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,1.25,-0.827467215688605
HS&B:80,104955,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,44.62,-0.44471532,41.737368734259356,8.2882719269529,2.88263019762541,0.32167131336111776,0.7368421052631579,5,0.2631578947368421,0,0.0,20,19,1,1,1,1,1,1,1,1,1,1,1,100.324,93.309,5.0,,1.0,-1.273,2,4,3.0,1,0,Female,Black,South,Rural,Public,Academic,3.0,3.0,1,1,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,11.650001525878906,-0.7663866344251131
HS&B:80,104958,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,51.44,0.31632507,41.37842138190018,7.986929033061661,10.061577244808802,1.122766475928457,0.7894736842105263,4,0.21052631578947367,0,0.0,20,19,1,1,1,1,1,1,1,1,1,1,1,100.324,109.113,5.0,,1.0,-0.975,1,4,2.0,1,0,Male,Black,South,Rural,Public,Academic,3.5,3.5,1,1,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,4.8300018310546875,-0.8064414074546412
HS&B:80,104960,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,39.76,-0.9870404,41.99315824006733,8.298843806970526,-2.2331599185341275,-0.24919718817660685,0.42105263157894735,11,0.5789473684210527,0,0.0,20,19,1,1,1,1,1,1,1,1,1,1,1,100.324,96.074,5.0,,1.0,-1.582,2,4,4.0,1,0,Female,Black,South,Rural,Public,General,2.5,2.5,1,1,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,16.51000213623047,-0.7378432123284591
HS&B:80,104965,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,33.96,-1.6342595,42.298421357807364,8.091007988767908,-8.338422273334707,-0.9304803923556679,0.15789473684210525,16,0.8421052631578947,0,0.0,20,19,1,1,1,0,1,1,1,1,1,1,1,82.036,83.899,4.0,,1.0,-1.418,1,1,6.0,1,0,Male,Hispanic,South,Rural,Public,Vocational,1.5,1.5,1,1,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,22.310001373291016,-0.7037790700008995
HS&B:80,104966,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,37.96,-1.1879014,42.087895042017884,8.260429965474048,-4.127895957545228,-0.46062979572697693,0.3684210526315789,12,0.631578947368421,0,0.0,20,19,1,1,1,0,0,0,1,1,1,1,1,100.324,102.603,2.0,,1.0,-1.202,1,4,4.0,1,0,Male,Black,South,Rural,Public,Academic,2.5,2.5,1,1,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,18.310001373291016,-0.7272715819509405
HS&B:80,104968,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,51.77,0.3531498,41.36105286447626,7.963400049063762,10.408947593287415,1.161529326125195,0.8421052631578947,3,0.15789473684210525,0,0.0,20,19,1,1,1,0,1,1,1,1,1,1,1,700.33,664.971,4.0,,1.0,-1.02,1,5,4.0,1,0,Male,White,South,Rural,Public,General,2.5,2.5,1,1,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,4.5,-0.8083795246325041
HS&B:80,104969,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,36.7,-1.328504,42.15421074315121,8.21972972136993,-5.454209980211758,-0.6086324955287733,0.3157894736842105,13,0.6842105263157895,0,0.0,20,19,1,1,1,1,1,1,1,1,1,1,1,100.324,102.603,5.0,,1.0,-0.038,1,4,3.0,1,0,Male,Black,South,Rural,Public,Academic,3.0,3.0,1,1,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,19.56999969482422,-0.7198714708027086
HS&B:80,104971,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,32.72,-1.7726302,42.36368440326891,8.014090412746347,-9.643683182565788,-1.0761338535108065,0.10526315789473684,17,0.8947368421052632,0,0.0,20,19,1,1,1,1,1,1,1,1,1,1,1,100.324,96.074,5.0,,1.0,-1.316,2,4,4.0,1,0,Female,Black,South,Rural,Public,General,2.5,2.5,1,1,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,23.549999237060547,-0.6964963611803556
HS&B:80,104972,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,56.27,0.8553026,41.1242107592131,7.551626051286518,15.145789698550573,1.6901112230200517,1.0,0,0.0,0,0.0,20,19,1,1,1,0,0,0,1,1,1,1,1,82.036,74.365,2.0,,1.0,-0.928,2,5,3.0,1,0,Female,White,South,Rural,Public,General,3.0,3.0,1,1,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,0.0,-0.8348086507696855
HS&B:80,104974,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,40.63,-0.8899572,41.94736862182617,8.309176728297787,-1.3173675537109375,-0.147004340824328,0.5263157894736842,9,0.47368421052631576,0,0.0,20,19,1,1,1,0,0,0,1,1,1,0,1,100.324,0.0,2.0,,1.0,-1.843,2,4,5.0,1,0,Female,Black,South,Rural,Public,General,2.0,2.0,1,0,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,15.639999389648438,-0.7429528487356085
HS&B:80,104975,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,43.89,-0.5261756,41.775789762798105,8.300487999096395,2.1142096268503323,0.2359236478805542,0.6842105263157895,6,0.3157894736842105,0,0.0,20,19,1,1,1,0,0,0,1,1,1,0,1,100.324,0.0,2.0,,1.0,-0.983,1,4,3.0,1,0,Male,Black,South,Rural,Public,General,3.0,3.0,1,0,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,12.380001068115234,-0.7620992660522461
HS&B:80,104978,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,35.23,-1.4925407,42.23157922845138,8.157618097514861,-7.001579686215052,-0.7813027595218859,0.21052631578947367,15,0.7894736842105263,0,0.0,20,19,1,1,1,0,0,0,1,1,1,1,1,100.324,96.074,2.0,,1.0,-0.907,2,4,4.0,1,0,Female,Black,South,Rural,Public,Vocational,2.5,2.5,1,1,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,21.040000915527344,-0.7112379576030531
HS&B:80,104980,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,31.16,-1.94671,42.44578973870529,7.900111130894298,-11.285789891293177,-1.259375678865533,0.0,19,1.0,0,0.0,20,19,1,1,1,0,0,1,1,1,1,0,1,700.33,0.0,3.0,,1.0,-1.089,1,4,5.0,1,0,Male,Black,South,Rural,Public,Vocational,2.0,2.0,1,0,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,25.110000610351562,-0.6873343116358707
HS&B:80,104981,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,55.17,0.7325539,41.18210561651932,7.668601659763253,13.98789255242599,1.5609020590782166,0.9473684210526315,1,0.05263157894736842,0,0.0,20,19,1,1,1,0,0,0,1,1,1,1,1,82.036,77.894,2.0,,1.0,-0.668,1,2,4.0,1,0,Male,Other,South,Rural,Public,General,2.5,2.5,1,1,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,1.1000022888183594,-0.8283481597900391
HS&B:80,104982,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,32.42,-1.8061074,42.37947403757196,7.9936801601385294,-9.959475868626647,-1.1113729790637368,0.05263157894736842,18,0.9473684210526315,0,0.0,20,19,1,1,1,0,0,0,1,1,1,1,1,82.036,80.716,2.0,,1.0,,1,3,,1,0,Male,Other,South,Rural,Public,Vocational,,,1,1,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,23.85000228881836,-0.6947344227841026
HS&B:80,104984,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,39.95,-0.9658381,41.983158111572266,8.301556628734177,-2.0331573486328125,-0.22687896301871857,0.47368421052631576,10,0.5263157894736842,0,0.0,20,19,1,1,1,0,0,0,1,1,1,1,1,100.324,96.074,2.0,,1.0,-0.962,2,4,2.0,1,0,Female,Black,South,Rural,Public,Academic,3.5,3.5,1,1,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,16.31999969482422,-0.7389591116654245
HS&B:80,104985,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,35.57,-1.4546002,42.213684483578334,8.173400579018598,-6.643684788754115,-0.7413654139167384,0.2631578947368421,14,0.7368421052631579,0,0.0,20,19,1,1,1,0,0,1,1,1,1,1,1,82.036,78.56,3.0,,1.0,-0.983,2,1,5.0,1,0,Female,Hispanic,South,Rural,Public,General,2.0,2.0,1,1,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,20.700000762939453,-0.7132348010414525
HS&B:80,104986,HSB_1049_senior,1049,base-year school by sampled cohort,Senior,41.99,-0.7381954,41.875789642333984,8.314645093233564,0.1142120361328125,0.012744903564453125,0.631578947368421,7,0.3684210526315789,0,0.0,20,19,1,1,1,1,1,1,1,1,1,1,1,100.324,96.074,5.0,,1.0,-0.712,2,4,3.0,1,0,Female,Black,South,Rural,Public,General,3.0,3.0,1,1,61.15999984741211,0,41.881500244140625,8.092923,0,56.27,14.279998779296875,-0.7509403228759766
HS&B:80,106303,HSB_1063_sophomore,1063,base-year school by sampled cohort,Sophomore,39.58,-1.1761634,45.43750127156576,6.739527162112457,-5.85749944051107,-0.6533288955688477,0.16666666666666666,10,0.8333333333333334,0,0.0,13,12,1,1,0,0,0,0,1,1,1,1,1,96.437,64.7,2.0,0.0,,,1,4,7.0,1,1,Male,Black,Midwest,Urban,Public,General,3.5,3.5,0,1,62.5099983215332,0,44.98692439152644,6.6539855,0,58.89,19.30999755859375,-0.5228345394134521
