athlete_id,team_id,points,minutes,missing_minutes_rows,missing_points_rows,distinct_games,game_rows,ppm
3130698,2110,178.0,590.0,4,4,29,29,0.3016949152542373
3130703,2277,42.0,187.0,8,8,28,28,0.22459893048128343
3130704,2277,2.0,26.0,19,19,28,28,0.07692307692307693
3130705,2277,165.0,448.0,1,1,28,28,0.36830357142857145
3130710,2443,26.0,144.0,7,6,29,29,0.18055555555555555
3130711,2443,61.0,285.0,2,1,29,29,0.21403508771929824
3130712,2443,162.0,405.0,7,6,29,29,0.4
3130713,2443,105.0,515.0,1,0,29,29,0.20388349514563106
3130716,2466,25.0,74.0,24,24,32,32,0.33783783783783783
3130717,2466,149.0,365.0,5,5,32,32,0.40821917808219177
3130719,2466,17.0,120.0,15,15,32,32,0.14166666666666666
3130723,2534,32.0,87.0,18,18,35,35,0.367816091954023
3130725,2617,258.0,419.0,3,3,34,34,0.6157517899761337
3130727,2617,19.0,67.0,17,17,34,34,0.2835820895522388
3130736,399,168.0,418.0,3,3,33,33,0.4019138755980861
3130737,399,17.0,54.0,21,21,33,33,0.3148148148148148
3130739,399,72.0,339.0,2,2,33,33,0.21238938053097345
3130745,42,4.0,28.0,15,15,30,30,0.14285714285714285
3130747,42,32.0,158.0,16,16,30,30,0.20253164556962025
3130752,2349,230.0,534.0,3,3,29,29,0.4307116104868914
3130754,2349,5.0,21.0,26,26,29,29,0.23809523809523808
3130755,2349,104.0,539.0,7,7,29,29,0.19294990723562153
3130757,160,84.0,282.0,4,4,32,32,0.2978723404255319
3130758,160,357.0,899.0,3,3,32,32,0.3971078976640712
3130759,160,146.0,439.0,2,2,32,32,0.3325740318906606
3130761,2619,92.0,376.0,2,2,35,35,0.24468085106382978
3130762,2619,108.0,405.0,3,3,35,35,0.26666666666666666
3130763,261,121.0,447.0,3,3,34,34,0.27069351230425054
3130767,261,14.0,56.0,30,30,34,34,0.25
3130768,261,92.0,244.0,4,4,34,34,0.3770491803278688
3131630,120,78.0,379.0,5,5,35,35,0.20580474934036938
3132041,2132,57.0,213.0,8,8,34,34,0.2676056338028169
3132045,248,6.0,38.0,23,23,32,32,0.15789473684210525
3132046,248,47.0,142.0,15,15,32,32,0.33098591549295775
3132047,248,76.0,457.0,5,5,32,32,0.16630196936542668
3132050,235,117.0,416.0,5,5,32,32,0.28125
3132052,235,50.0,205.0,14,14,32,32,0.24390243902439024
3132055,58,151.0,678.0,4,4,32,32,0.22271386430678466
3132056,58,229.0,671.0,3,3,32,32,0.3412816691505216
3132057,58,97.0,404.0,3,3,32,32,0.2400990099009901
3132058,58,303.0,838.0,2,2,32,32,0.3615751789976134
3132062,2116,334.0,855.0,4,4,30,30,0.3906432748538012
3132065,2116,12.0,73.0,12,12,30,30,0.1643835616438356
3132068,2116,106.0,333.0,6,6,30,30,0.3183183183183183
3132365,2229,97.0,533.0,3,3,33,33,0.18198874296435272
3132366,2229,9.0,73.0,24,24,33,33,0.1232876712328767
3132373,2348,95.0,291.0,7,7,36,36,0.32646048109965636
3132374,2348,37.0,183.0,8,8,36,36,0.20218579234972678
3132375,2348,46.0,178.0,9,9,36,36,0.25842696629213485
3132378,2348,28.0,186.0,10,10,36,36,0.15053763440860216
3132416,276,28.0,67.0,18,18,32,32,0.417910447761194
3132419,276,39.0,209.0,4,4,32,32,0.18660287081339713
3132430,2393,123.0,284.0,9,9,36,36,0.43309859154929575
3132431,2393,282.0,623.0,1,1,36,36,0.45264847512038525
3132433,2393,75.0,269.0,14,14,36,36,0.2788104089219331
3132434,2393,103.0,524.0,1,1,36,36,0.1965648854961832
3132436,2393,93.0,451.0,9,9,36,36,0.20620842572062084
3132446,249,108.0,289.0,3,3,31,31,0.3737024221453287
3132448,249,53.0,383.0,3,3,31,31,0.13838120104438642
3132449,249,186.0,515.0,4,4,31,31,0.3611650485436893
3132451,249,5.0,30.0,27,27,31,31,0.16666666666666666
3132452,249,40.0,154.0,14,14,31,31,0.2597402597402597
3132468,242,17.0,142.0,7,7,32,32,0.11971830985915492
3132469,242,0.0,64.0,20,20,32,32,0.0
3132470,242,46.0,215.0,20,20,32,32,0.21395348837209302
3132482,5,253.0,946.0,1,1,36,36,0.26744186046511625
3132484,5,5.0,56.0,25,25,36,36,0.08928571428571429
3132485,5,265.0,783.0,3,3,36,36,0.3384418901660281
3132486,5,49.0,211.0,10,10,36,36,0.23222748815165878
3132488,5,9.0,27.0,27,27,36,36,0.3333333333333333
3132529,2636,4.0,22.0,25,25,30,30,0.18181818181818182
3132530,2636,129.0,447.0,4,4,30,30,0.28859060402684567
3132531,2636,22.0,147.0,9,9,30,30,0.14965986394557823
3132533,2636,39.0,284.0,2,2,30,30,0.13732394366197184
3132538,2638,32.0,151.0,14,14,33,33,0.2119205298013245
3132543,98,1.0,23.0,29,29,32,32,0.043478260869565216
3132544,98,119.0,465.0,3,3,32,32,0.25591397849462366
3132546,98,35.0,109.0,12,12,32,32,0.3211009174311927
3132547,98,149.0,482.0,1,1,32,32,0.3091286307053942
3133270,2065,24.0,256.0,10,10,32,32,0.09375
3133271,2065,139.0,583.0,7,7,32,32,0.23842195540308747
3133595,2086,15.0,67.0,17,17,34,34,0.22388059701492538
3133597,66,13.0,69.0,22,22,34,34,0.18840579710144928
3133599,66,11.0,35.0,26,26,34,34,0.3142857142857143
3133600,2305,199.0,493.0,8,8,36,36,0.40365111561866124
3133601,2305,164.0,517.0,7,7,36,36,0.31721470019342357
3133602,2305,72.0,291.0,11,11,36,36,0.24742268041237114
3133605,2306,56.0,336.0,5,5,32,32,0.16666666666666666
3133606,2306,80.0,211.0,11,11,32,32,0.3791469194312796
3133609,201,67.0,403.0,1,1,35,35,0.1662531017369727
3133611,201,113.0,360.0,1,1,35,35,0.3138888888888889
3133623,2628,90.0,242.0,7,7,33,33,0.371900826446281
3133624,2628,5.0,38.0,23,23,33,33,0.13157894736842105
3133625,2628,19.0,69.0,17,17,33,33,0.2753623188405797
3133627,251,40.0,179.0,13,13,34,34,0.22346368715083798
3133630,2641,107.0,301.0,16,16,32,32,0.3554817275747508
3133631,2641,24.0,64.0,14,14,23,23,0.375
3133632,2641,218.0,673.0,1,1,32,32,0.32392273402674593
3133633,2641,193.0,858.0,1,1,32,32,0.22494172494172493
3133637,277,191.0,452.0,1,1,35,35,0.4225663716814159
3133638,277,138.0,439.0,1,1,35,35,0.3143507972665148
3133639,277,22.0,131.0,17,17,35,35,0.16793893129770993
3133794,2166,94.0,364.0,1,1,32,32,0.25824175824175827
3133795,2166,75.0,241.0,9,9,32,32,0.3112033195020747
3133798,2166,2.0,26.0,20,20,32,32,0.07692307692307693
3133808,2184,110.0,275.0,7,7,31,31,0.4
3133809,2184,199.0,413.0,2,2,31,31,0.48184019370460046
3133810,2184,178.0,375.0,11,11,31,31,0.4746666666666667
3133816,2230,90.0,367.0,4,4,31,31,0.2452316076294278
3133817,2230,430.0,842.0,4,4,31,31,0.5106888361045131
3133818,2230,0.0,23.0,22,22,31,31,0.0
3133820,2230,4.0,108.0,5,5,31,31,0.037037037037037035
3133822,2244,5.0,30.0,26,26,31,31,0.16666666666666666
3133824,2244,106.0,423.0,1,1,31,31,0.25059101654846333
3133837,45,10.0,46.0,9,9,35,35,0.21739130434782608
3133839,45,39.0,172.0,3,3,35,35,0.22674418604651161
3133840,45,10.0,56.0,7,7,35,35,0.17857142857142858
3133848,257,11.0,82.0,12,12,35,35,0.13414634146341464
3133855,2603,4.0,26.0,27,27,31,31,0.15384615384615385
3133867,139,202.0,768.0,1,1,32,32,0.2630208333333333
3133868,139,104.0,327.0,6,6,32,32,0.3180428134556575
3133869,139,57.0,326.0,2,2,32,32,0.17484662576687116
3133871,179,69.0,307.0,2,2,31,31,0.2247557003257329
3133872,179,33.0,225.0,4,4,31,31,0.14666666666666667
3133874,179,221.0,714.0,9,9,31,31,0.30952380952380953
3133893,2739,43.0,134.0,13,13,33,33,0.3208955223880597
3133894,2739,16.0,89.0,16,16,33,33,0.1797752808988764
3133907,82,93.0,514.0,14,14,34,34,0.18093385214007782
3133908,82,291.0,622.0,6,6,34,34,0.4678456591639871
3133911,82,116.0,419.0,9,9,34,34,0.27684964200477324
3133912,82,124.0,523.0,6,6,34,34,0.23709369024856597
3133913,2473,0.0,21.0,25,25,33,33,0.0
3133914,2473,5.0,23.0,23,23,33,33,0.21739130434782608
3133915,2473,43.0,238.0,7,7,33,33,0.18067226890756302
3133916,2473,29.0,86.0,16,16,33,33,0.3372093023255814
3133920,2674,51.0,305.0,6,6,34,34,0.16721311475409836
3133934,2750,47.0,287.0,3,3,31,31,0.16376306620209058
3133936,2750,38.0,241.0,10,10,31,31,0.15767634854771784
3133938,2750,127.0,480.0,3,3,31,31,0.26458333333333334
3133939,2750,280.0,872.0,3,3,31,31,0.3211009174311927
3133941,2754,102.0,265.0,15,15,32,32,0.3849056603773585
3133945,2754,73.0,227.0,10,10,32,32,0.32158590308370044
3133946,2754,186.0,572.0,4,4,32,32,0.32517482517482516
3133957,2803,3.0,31.0,21,21,31,31,0.0967741935483871
3133958,2803,39.0,177.0,14,14,31,31,0.22033898305084745
3133963,161,219.0,524.0,5,5,29,29,0.4179389312977099
3133967,116,10.0,99.0,15,15,30,30,0.10101010101010101
3133968,116,22.0,115.0,12,12,30,30,0.19130434782608696
3133972,2523,13.0,157.0,24,24,35,35,0.08280254777070063
3133973,2523,216.0,700.0,3,3,35,35,0.30857142857142855
3133974,2523,31.0,178.0,11,11,35,35,0.17415730337078653
3133975,2523,138.0,589.0,3,3,35,35,0.23429541595925296
3133978,2597,45.0,310.0,7,7,35,35,0.14516129032258066
3133979,2597,169.0,633.0,7,7,35,35,0.2669826224328594
3134084,269,117.0,465.0,1,1,32,32,0.25161290322580643
3134246,331,28.0,185.0,4,4,34,34,0.15135135135135136
3134276,70,2.0,43.0,24,24,30,30,0.046511627906976744
3134277,70,23.0,139.0,16,16,30,30,0.16546762589928057
3134496,147,58.0,284.0,6,6,30,30,0.20422535211267606
3134498,147,23.0,190.0,5,5,30,30,0.12105263157894737
3134499,147,0.0,59.0,19,19,30,30,0.0
3134500,2464,6.0,20.0,34,34,38,38,0.3
3134501,2464,21.0,138.0,11,11,38,38,0.15217391304347827
3134502,2464,95.0,365.0,26,26,38,38,0.2602739726027397
3134503,2458,8.0,73.0,21,21,30,30,0.1095890410958904
3134504,2502,124.0,339.0,16,16,29,29,0.36578171091445427
3134505,2502,264.0,634.0,6,6,29,29,0.416403785488959
3134507,2502,68.0,302.0,4,4,29,29,0.2251655629139073
3134882,12,121.0,308.0,2,2,38,38,0.39285714285714285
3134883,12,25.0,57.0,30,30,38,38,0.43859649122807015
3134884,12,99.0,328.0,4,4,38,38,0.3018292682926829
3134885,9,92.0,359.0,3,3,34,34,0.2562674094707521
3134887,9,225.0,865.0,2,2,34,34,0.26011560693641617
3134888,9,83.0,229.0,16,16,34,34,0.3624454148471616
3134889,9,12.0,23.0,28,28,34,34,0.5217391304347826
3134890,9,77.0,243.0,14,14,34,34,0.3168724279835391
3134891,25,53.0,210.0,11,11,33,33,0.2523809523809524
3134892,25,60.0,394.0,3,3,33,33,0.15228426395939088
3134894,38,142.0,579.0,4,4,34,34,0.2452504317789292
3134895,38,89.0,258.0,4,4,34,34,0.3449612403100775
3134897,2483,287.0,789.0,2,2,36,36,0.3637515842839037
3134901,2483,42.0,101.0,17,17,36,36,0.4158415841584158
3134904,204,3.0,30.0,21,21,31,31,0.1
3134907,254,103.0,252.0,4,4,35,35,0.4087301587301587
3134908,254,311.0,792.0,1,1,35,35,0.3926767676767677
3134910,254,64.0,416.0,2,2,35,35,0.15384615384615385
3134911,24,69.0,399.0,1,1,37,37,0.17293233082706766
3134912,24,93.0,338.0,7,7,37,37,0.27514792899408286
3134913,24,61.0,267.0,6,6,37,37,0.22846441947565543
3134914,24,173.0,646.0,9,9,37,37,0.2678018575851393
3134916,30,266.0,696.0,10,10,32,32,0.382183908045977
3134917,30,152.0,519.0,3,3,32,32,0.2928709055876686
3134923,265,12.0,92.0,15,15,31,31,0.13043478260869565
3134924,265,6.0,56.0,20,20,31,31,0.10714285714285714
3134925,265,12.0,157.0,16,16,31,31,0.07643312101910828
3134928,2172,91.0,234.0,15,15,30,30,0.3888888888888889
3134929,2172,44.0,246.0,12,12,30,30,0.17886178861788618
3134930,2172,71.0,264.0,5,5,30,30,0.2689393939393939
3134931,2172,12.0,126.0,13,13,30,30,0.09523809523809523
3134936,2870,79.0,243.0,1,1,31,31,0.32510288065843623
3134937,85,2.0,22.0,23,23,31,31,0.09090909090909091
3134940,85,178.0,585.0,3,3,31,31,0.30427350427350425
3135037,2437,113.0,380.0,4,4,29,29,0.29736842105263156
3135038,2437,11.0,173.0,2,2,29,29,0.06358381502890173
3135039,2449,15.0,95.0,19,19,33,33,0.15789473684210525
3135040,2449,214.0,912.0,1,1,33,33,0.23464912280701755
3135041,2449,18.0,38.0,20,20,33,33,0.47368421052631576
3135044,2449,14.0,80.0,16,16,33,33,0.175
3135045,150,153.0,322.0,4,4,39,39,0.4751552795031056
3135048,150,657.0,1143.0,1,1,39,39,0.5748031496062992
3135050,198,188.0,724.0,3,3,34,34,0.2596685082872928
3135055,52,29.0,198.0,11,11,33,33,0.14646464646464646
3135057,59,163.0,451.0,1,1,31,31,0.3614190687361419
3135059,59,4.0,34.0,23,23,31,31,0.11764705882352941
3135061,59,22.0,112.0,12,12,31,31,0.19642857142857142
3135075,2415,89.0,249.0,5,5,31,31,0.357429718875502
3135078,2415,6.0,47.0,19,19,31,31,0.1276595744680851
3135079,2415,38.0,123.0,11,11,31,31,0.3089430894308943
3135094,252,40.0,157.0,14,14,35,35,0.25477707006369427
3135096,252,115.0,560.0,1,1,35,35,0.20535714285714285
3135097,252,56.0,262.0,8,8,35,35,0.21374045801526717
3135098,252,60.0,202.0,9,9,35,35,0.297029702970297
3135118,2351,25.0,109.0,16,16,31,31,0.22935779816513763
3135119,2351,46.0,256.0,14,14,31,31,0.1796875
3135120,2351,123.0,421.0,2,2,31,31,0.2921615201900237
3135121,2351,10.0,76.0,15,15,31,31,0.13157894736842105
3135122,2351,39.0,272.0,3,3,31,31,0.14338235294117646
3135128,279,83.0,401.0,8,8,31,31,0.20698254364089774
3135132,279,19.0,65.0,20,20,31,31,0.2923076923076923
3135134,279,21.0,75.0,19,19,31,31,0.28
3135135,279,4.0,25.0,24,24,30,30,0.16
3136086,2681,213.0,622.0,3,3,30,30,0.342443729903537
3136087,2681,76.0,255.0,6,6,30,30,0.2980392156862745
3136088,2681,187.0,562.0,1,1,30,30,0.33274021352313166
3136171,333,9.0,76.0,20,20,34,34,0.11842105263157894
3136173,8,19.0,122.0,11,10,36,36,0.1557377049180328
3136174,8,198.0,648.0,2,1,36,36,0.3055555555555556
3136175,8,5.0,33.0,22,22,36,36,0.15151515151515152
3136176,2,412.0,1023.0,1,1,35,35,0.4027370478983382
3136177,2,65.0,372.0,8,8,35,35,0.17473118279569894
3136178,2,9.0,91.0,28,28,35,35,0.0989010989010989
3136182,61,0.0,27.0,22,22,33,33,0.0
3136183,61,160.0,582.0,1,1,33,33,0.27491408934707906
3136193,96,381.0,817.0,1,1,39,39,0.4663402692778458
3136194,96,209.0,882.0,2,2,39,39,0.23696145124716553
3136196,96,313.0,828.0,3,3,39,39,0.3780193236714976
3136215,99,6.0,68.0,22,22,33,33,0.08823529411764706
3136216,99,210.0,760.0,2,2,33,33,0.27631578947368424
3136217,99,18.0,87.0,19,19,33,33,0.20689655172413793
3136220,145,7.0,51.0,28,28,34,34,0.13725490196078433
3136221,145,22.0,106.0,21,21,34,34,0.20754716981132076
3136463,2710,172.0,673.0,2,1,28,28,0.2555720653789004
3136465,2710,335.0,736.0,1,0,28,28,0.45516304347826086
3136466,2710,89.0,286.0,4,3,28,28,0.3111888111888112
3136468,2710,128.0,432.0,3,2,28,28,0.2962962962962963
3136472,2507,127.0,590.0,1,1,34,34,0.21525423728813559
3136476,2550,9.0,96.0,13,13,31,31,0.09375
3136477,2550,265.0,612.0,9,9,31,31,0.43300653594771243
3136480,2752,17.0,111.0,12,12,37,37,0.15315315315315314
3136483,2752,183.0,453.0,3,3,37,37,0.40397350993377484
3136484,2752,37.0,106.0,12,12,37,37,0.3490566037735849
3136485,2752,8.0,40.0,31,31,37,37,0.2
3136487,2294,41.0,146.0,12,12,27,27,0.2808219178082192
3136488,2294,13.0,32.0,27,27,34,34,0.40625
3136489,2294,68.0,331.0,1,1,34,34,0.2054380664652568
3136491,130,2.0,24.0,27,27,32,32,0.08333333333333333
3136492,130,130.0,550.0,3,3,32,32,0.23636363636363636
3136493,130,209.0,620.0,2,2,32,32,0.3370967741935484
3136495,130,190.0,564.0,1,1,32,32,0.33687943262411346
3136496,135,8.0,68.0,20,20,33,33,0.11764705882352941
3136497,135,56.0,222.0,8,8,33,33,0.25225225225225223
3136498,135,9.0,39.0,21,21,28,28,0.23076923076923078
3136502,158,35.0,224.0,9,9,31,31,0.15625
3136503,158,3.0,36.0,20,20,31,31,0.08333333333333333
3136510,2492,276.0,855.0,2,2,32,32,0.32280701754385965
3136511,2492,8.0,97.0,19,19,32,32,0.08247422680412371
3136512,2492,28.0,251.0,8,8,32,32,0.11155378486055777
3136514,344,20.0,72.0,25,25,32,32,0.2777777777777778
3136515,344,89.0,378.0,3,3,32,32,0.23544973544973544
3136518,344,56.0,490.0,1,1,32,32,0.11428571428571428
3136519,301,9.0,32.0,25,25,31,31,0.28125
3136521,301,36.0,152.0,14,14,31,31,0.23684210526315788
3136523,2539,21.0,143.0,16,16,32,32,0.14685314685314685
3136524,2539,261.0,732.0,1,1,32,32,0.35655737704918034
3136525,2539,9.0,38.0,23,23,32,32,0.23684210526315788
3136531,2541,27.0,130.0,12,12,32,32,0.2076923076923077
3136532,2541,57.0,230.0,9,9,31,31,0.24782608695652175
3136534,2541,36.0,272.0,2,2,32,32,0.1323529411764706
3136535,142,112.0,405.0,4,4,32,32,0.2765432098765432
3136537,142,204.0,607.0,2,2,32,32,0.33607907742998355
3136538,142,246.0,647.0,5,5,32,32,0.3802163833075734
3136539,142,113.0,324.0,9,9,32,32,0.3487654320987654
3136543,2579,11.0,48.0,26,26,33,33,0.22916666666666666
3136544,2579,121.0,573.0,5,5,33,33,0.2111692844677138
3136622,245,18.0,56.0,20,20,33,33,0.32142857142857145
3136624,245,165.0,601.0,1,1,33,33,0.27454242928452577
3136625,245,43.0,297.0,4,4,33,33,0.1447811447811448
3136626,245,144.0,452.0,1,1,33,33,0.3185840707964602
3136697,238,246.0,777.0,1,1,35,35,0.3166023166023166
3136699,238,132.0,620.0,4,4,35,35,0.2129032258064516
3136700,238,155.0,637.0,2,2,35,35,0.24332810047095763
3136745,77,15.0,70.0,14,14,32,32,0.21428571428571427
3136747,77,136.0,467.0,1,1,32,32,0.291220556745182
3136750,77,41.0,210.0,3,3,32,32,0.19523809523809524
3136779,194,125.0,327.0,2,2,35,35,0.382262996941896
3136780,213,52.0,243.0,15,15,34,34,0.2139917695473251
3136801,16,16.0,69.0,20,20,33,33,0.2318840579710145
3136803,16,21.0,106.0,9,9,33,33,0.19811320754716982
3136847,253,70.0,197.0,8,8,29,29,0.3553299492385787
3136848,253,29.0,131.0,13,13,29,29,0.22137404580152673
3136849,253,46.0,223.0,3,3,29,29,0.2062780269058296
3136852,2692,34.0,387.0,2,2,30,30,0.08785529715762273
3136855,2692,143.0,372.0,6,6,30,30,0.3844086021505376
3136897,2006,257.0,796.0,9,9,35,35,0.3228643216080402
3136908,189,176.0,473.0,2,2,33,33,0.37209302325581395
3136911,189,6.0,54.0,18,18,33,33,0.1111111111111111
3136931,2084,5.0,31.0,29,29,33,33,0.16129032258064516
3136932,2084,234.0,715.0,1,1,33,33,0.32727272727272727
3136941,2309,84.0,429.0,3,3,35,35,0.1958041958041958
3136942,2309,28.0,92.0,14,14,35,35,0.30434782608695654
3136981,193,131.0,603.0,1,1,32,32,0.21724709784411278
3136982,193,22.0,79.0,17,17,32,32,0.27848101265822783
3136985,193,79.0,256.0,5,5,32,32,0.30859375
3136989,2509,290.0,889.0,1,1,34,34,0.3262092238470191
3136992,2509,13.0,42.0,28,28,34,34,0.30952380952380953
3136993,2509,72.0,407.0,4,4,34,34,0.1769041769041769
3137001,195,235.0,875.0,1,1,30,30,0.26857142857142857
3137003,2649,84.0,208.0,1,1,33,33,0.40384615384615385
3137150,236,2.0,24.0,26,26,32,32,0.08333333333333333
3137151,236,102.0,405.0,2,2,32,32,0.2518518518518518
3137152,236,160.0,377.0,2,2,32,32,0.4244031830238727
3137156,236,19.0,64.0,24,24,32,32,0.296875
3137157,2643,14.0,36.0,20,20,30,30,0.3888888888888889
3137158,2643,6.0,91.0,16,16,30,30,0.06593406593406594
3137159,2643,257.0,746.0,1,1,30,30,0.3445040214477212
3137162,2382,159.0,397.0,4,4,35,35,0.4005037783375315
3137165,2382,9.0,25.0,20,20,35,35,0.36
3137166,2382,31.0,107.0,13,13,35,35,0.2897196261682243
3137167,2382,6.0,43.0,14,14,35,35,0.13953488372093023
3137168,2382,146.0,501.0,1,1,35,35,0.29141716566866266
3137169,2430,98.0,379.0,12,12,33,33,0.25857519788918204
3137171,2430,15.0,28.0,24,24,33,33,0.5357142857142857
3137220,2535,115.0,393.0,6,6,32,32,0.2926208651399491
3137222,2535,198.0,693.0,1,1,32,32,0.2857142857142857
3137225,2535,33.0,288.0,1,1,32,32,0.11458333333333333
3137231,2747,45.0,304.0,3,3,35,35,0.14802631578947367
3137234,2747,76.0,265.0,3,3,35,35,0.28679245283018867
3137242,13,17.0,197.0,3,3,29,29,0.08629441624365482
3137244,2463,78.0,457.0,3,3,33,33,0.17067833698030635
3137247,2463,7.0,29.0,31,31,33,33,0.2413793103448276
3137248,2463,97.0,291.0,7,7,33,33,0.3333333333333333
3137253,299,100.0,370.0,4,4,33,33,0.2702702702702703
3137256,299,93.0,416.0,1,1,33,33,0.22355769230769232
3137259,2540,284.0,733.0,5,5,33,33,0.3874488403819918
3137261,2540,95.0,420.0,3,3,33,33,0.2261904761904762
3137262,2540,6.0,27.0,30,30,33,33,0.2222222222222222
3137694,36,302.0,813.0,1,1,34,34,0.3714637146371464
3137700,278,64.0,195.0,14,14,32,32,0.3282051282051282
3137703,2440,19.0,133.0,10,10,31,31,0.14285714285714285
3137704,2440,60.0,318.0,7,7,31,31,0.18867924528301888
3137706,167,94.0,344.0,2,2,31,31,0.27325581395348836
3137707,167,119.0,254.0,12,12,31,31,0.468503937007874
3137708,167,98.0,357.0,1,1,31,31,0.27450980392156865
3137709,167,69.0,360.0,2,2,31,31,0.19166666666666668
3137711,21,42.0,175.0,20,20,36,36,0.24
3137712,21,197.0,709.0,1,1,36,36,0.2778561354019746
3137714,21,161.0,459.0,5,5,36,36,0.35076252723311546
3137715,23,21.0,168.0,21,21,30,30,0.125
3137716,23,70.0,485.0,5,5,30,30,0.14432989690721648
3137717,23,260.0,704.0,1,1,30,30,0.3693181818181818
3137718,23,46.0,328.0,5,5,30,30,0.1402439024390244
3137719,23,40.0,401.0,2,2,30,30,0.09975062344139651
3137720,328,17.0,73.0,20,20,31,31,0.2328767123287671
3137724,328,24.0,268.0,2,2,31,31,0.08955223880597014
3137728,328,37.0,269.0,3,3,31,31,0.137546468401487
3137729,2439,175.0,520.0,1,1,33,33,0.33653846153846156
3137730,2439,307.0,947.0,1,1,33,33,0.324181626187962
3137732,2439,176.0,827.0,2,2,33,33,0.21281741233373638
3137733,2439,410.0,742.0,10,10,33,33,0.5525606469002695
3137768,2751,42.0,166.0,15,15,35,35,0.25301204819277107
3137769,2751,20.0,63.0,21,21,35,35,0.31746031746031744
3137771,2751,34.0,224.0,10,10,35,35,0.15178571428571427
3138145,2390,135.0,459.0,4,4,38,38,0.29411764705882354
3138147,2390,173.0,593.0,2,2,38,38,0.2917369308600337
3138148,2390,109.0,360.0,17,17,38,38,0.30277777777777776
3138154,153,68.0,301.0,14,14,38,38,0.22591362126245848
3138155,153,125.0,397.0,8,8,38,38,0.3148614609571788
3138161,152,65.0,216.0,17,17,36,36,0.30092592592592593
3138190,87,14.0,62.0,23,23,38,38,0.22580645161290322
3138191,87,36.0,194.0,16,16,38,38,0.18556701030927836
3138192,87,179.0,386.0,6,6,38,38,0.4637305699481865
3138196,221,36.0,115.0,26,26,34,34,0.3130434782608696
3138197,221,44.0,185.0,11,11,34,34,0.23783783783783785
3138202,258,13.0,63.0,21,21,34,34,0.20634920634920634
3138203,258,46.0,264.0,6,6,34,34,0.17424242424242425
3138206,2670,127.0,430.0,1,1,36,36,0.29534883720930233
3138207,2670,81.0,361.0,1,1,36,36,0.22437673130193905
3138208,2670,51.0,157.0,11,11,36,36,0.3248407643312102
3138212,325,27.0,151.0,12,11,34,34,0.17880794701986755
3138214,325,39.0,316.0,3,2,34,34,0.12341772151898735
3138222,154,209.0,815.0,3,3,32,32,0.25644171779141106
3138223,154,18.0,77.0,20,20,32,32,0.23376623376623376
3138225,71,77.0,368.0,2,2,33,33,0.20923913043478262
3138226,71,249.0,553.0,12,12,33,33,0.45027124773960214
3138227,71,272.0,864.0,9,9,33,33,0.3148148148148148
3138230,71,55.0,267.0,11,11,33,33,0.20599250936329588
3138231,225,9.0,56.0,25,25,31,31,0.16071428571428573
3138234,225,53.0,292.0,1,1,31,31,0.1815068493150685
3138235,225,42.0,178.0,8,8,31,31,0.23595505617977527
3138236,225,78.0,414.0,1,1,31,31,0.18840579710144928
3138238,2181,106.0,371.0,2,2,31,31,0.2857142857142857
3138239,2181,58.0,300.0,1,1,31,31,0.19333333333333333
3138240,2181,101.0,515.0,2,2,31,31,0.19611650485436893
3138245,172,36.0,172.0,3,3,30,30,0.20930232558139536
3138246,172,53.0,156.0,8,8,30,30,0.33974358974358976
3138248,172,32.0,100.0,17,17,30,30,0.32
3138249,159,56.0,195.0,6,6,29,29,0.28717948717948716
3138250,159,8.0,53.0,13,13,29,29,0.1509433962264151
3138253,2287,14.0,57.0,26,26,35,35,0.24561403508771928
3138254,2287,93.0,351.0,5,5,35,35,0.26495726495726496
3138255,2287,32.0,232.0,10,10,35,35,0.13793103448275862
3138256,2287,357.0,734.0,7,7,35,35,0.48637602179836514
3138258,163,33.0,151.0,7,7,30,30,0.2185430463576159
3138261,163,38.0,68.0,15,15,30,30,0.5588235294117647
3138262,43,15.0,43.0,25,25,32,32,0.3488372093023256
3138265,43,191.0,595.0,1,1,32,32,0.32100840336134456
3138266,43,16.0,35.0,26,26,32,32,0.45714285714285713
3138267,282,239.0,688.0,1,1,31,31,0.34738372093023256
3138268,282,22.0,125.0,9,9,31,31,0.176
3138269,282,0.0,41.0,27,27,31,31,0.0
3138270,282,87.0,244.0,2,2,31,31,0.35655737704918034
3138272,2099,20.0,95.0,17,17,33,33,0.21052631578947367
3138277,2350,87.0,289.0,5,5,37,37,0.30103806228373703
3138278,2350,36.0,119.0,18,18,37,37,0.3025210084033613
3138279,2350,150.0,720.0,1,1,37,37,0.20833333333333334
3138281,2350,337.0,764.0,1,1,37,37,0.4410994764397906
3138282,2217,53.0,227.0,10,10,31,31,0.23348017621145375
3138286,2217,307.0,815.0,1,1,31,31,0.37668711656441717
3138287,2217,146.0,623.0,1,1,31,31,0.23434991974317818
3138288,2217,11.0,21.0,27,27,31,31,0.5238095238095238
3138289,2623,13.0,61.0,23,23,31,31,0.21311475409836064
3138294,2623,189.0,708.0,1,1,31,31,0.2669491525423729
3138469,2363,101.0,232.0,5,5,33,33,0.4353448275862069
3138470,2363,71.0,234.0,3,3,33,33,0.3034188034188034
3138473,2368,38.0,203.0,13,13,32,32,0.18719211822660098
3138474,2368,129.0,782.0,2,2,32,32,0.1649616368286445
3138475,2368,63.0,322.0,2,2,32,32,0.1956521739130435
