minutes,ppm,role,perf
559,0.191413237925,hero_assign,-1.07961983717
730,0.278082191781,hero_assign,-0.348890021668
112,0.160714285714,hero_assign,-1.34024219813
357,0.235294117647,hero_assign,-0.701150255797
444,0.333333333333,hero_assign,0.125227483962
363,0.399449035813,hero_assign,0.650283550866
981,0.186544342508,hero_assign,-1.12095489676
425,0.223529411765,hero_assign,-0.798005235425
174,0.103448275862,hero_assign,-1.82640871573
598,0.252508361204,hero_assign,-0.56094561133
623,0.250401284109,hero_assign,-0.576777890303
256,0.32421875,hero_assign,0.047848158076
721,0.442441054092,hero_assign,1.05151029608
514,0.607003891051,hero_assign,2.35901485932
44,0.340909090909,hero_assign,0.168343311323
317,0.425867507886,hero_assign,0.910807228695
311,0.475884244373,hero_assign,1.27954964915
117,0.17094017094,hero_assign,-1.23095527257
374,0.237967914439,hero_assign,-0.684388442192
292,0.318493150685,hero_assign,-0.0161998005467
159,0.251572327044,hero_assign,-0.568892183286
890,0.387640449438,hero_assign,0.586274125518
606,0.351485148515,hero_assign,0.25541253806
759,0.328063241107,hero_assign,0.0804864169336
655,0.435114503817,hero_assign,0.94390569591
683,0.278184480234,hero_assign,-0.342965182684
488,0.354508196721,hero_assign,0.280300306218
266,0.214285714286,hero_assign,-0.885441262305
211,0.218009478673,hero_assign,-0.843449041033
111,0.027027027027,hero_assign,-2.47519588481
704,0.272727272727,hero_assign,-0.389294786865
105,0.219047619048,hero_assign,-0.834902370522
290,0.413793103448,hero_assign,0.768373573051
603,0.371475953566,hero_assign,0.449043738985
435,0.27816091954,hero_assign,-0.348241881748
99,0.252525252525,hero_assign,-0.560802210474
304,0.5,hero_assign,1.54016372874
595,0.606722689076,hero_assign,2.35669981533
616,0.301948051948,hero_assign,-0.141221549145
620,0.522580645161,hero_assign,1.66398585965
526,0.422053231939,hero_assign,0.878425484983
528,0.414772727273,hero_assign,0.776438495923
483,0.260869565217,hero_assign,-0.489962187679
28,0.0714285714286,hero_assign,-2.09824375783
149,0.127516778523,hero_assign,-1.58844587454
91,0.241758241758,hero_assign,-0.652210013167
693,0.356421356421,hero_assign,0.321235968087
351,0.57264957265,hero_assign,2.07618698056
949,0.465753424658,hero_assign,1.24942340447
412,0.611650485437,hero_assign,2.39726875271
29,0.137931034483,hero_assign,-1.53366328577
80,0.325,hero_assign,0.0373689638711
338,0.236686390533,hero_assign,-0.695268089931
335,0.286567164179,hero_assign,-0.279036016221
131,0.152671755725,hero_assign,-1.40852020121
268,0.328358208955,hero_assign,0.0650160009666
52,0.25,hero_assign,-0.582240638425
394,0.276649746193,hero_assign,-0.360682878168
175,0.388571428571,hero_assign,0.59417778223
268,0.410447761194,hero_assign,0.7408324633
89,0.303370786517,hero_assign,-0.129143076896
97,0.175257731959,hero_assign,-1.19541020339
756,0.271164021164,hero_assign,-0.402566194644
313,0.297124600639,hero_assign,-0.192120091295
737,0.286295793758,hero_assign,-0.274103233695
292,0.325342465753,hero_assign,0.0401883725247
927,0.478964401294,hero_assign,1.3615795425
313,0.504792332268,hero_assign,1.51754049161
63,0.206349206349,hero_assign,-0.952819178723
31,0,hero_assign,-2.70464500559
25,0,hero_assign,-2.63824984837
483,0.28364389234,hero_assign,-0.296616862306
684,0.482456140351,hero_assign,1.33365392149
123,0.227642276423,hero_assign,-0.772049159066
170,0.370588235294,hero_assign,0.412682009932
706,0.375354107649,hero_assign,0.481967783636
398,0.429648241206,hero_assign,0.898903741836
322,0.378881987578,hero_assign,0.511918134708
574,0.405923344948,hero_assign,0.741488914613
303,0.478547854785,hero_assign,1.30147828339
604,0.256622516556,hero_assign,-0.526018006182
374,0.347593582888,hero_assign,0.223374549749
650,0.153846153846,hero_assign,-1.39855001041
461,0.305856832972,hero_assign,-0.120230475595
871,0.285878300804,hero_assign,-0.277647589177
513,0.179337231969,hero_assign,-1.1618250127
517,0.25918762089,hero_assign,-0.504241251624
374,0.352941176471,hero_assign,0.267399540489
31,0.387096774194,hero_assign,0.581658530664
71,0.295774647887,hero_assign,-0.1936313881
29,0.413793103448,hero_assign,0.768373573051
315,0.260317460317,hero_assign,-0.494649347082
362,0.270718232044,hero_assign,-0.406350773743
28,0.285714285714,hero_assign,-0.28605748596
305,0.259016393443,hero_assign,-0.50569490715
197,0.233502538071,hero_assign,-0.71589974508
702,0.405982905983,hero_assign,0.741994565018
344,0.517441860465,hero_assign,1.62167992425
93,0.129032258065,hero_assign,-1.6092104935
806,0.368486352357,hero_assign,0.423663168344
712,0.47191011236,hero_assign,1.24683191876
67,0.164179104478,hero_assign,-1.31082721223
316,0.205696202532,hero_assign,-0.944820220369
718,0.33008356546,hero_assign,0.0976381978523
696,0.432471264368,hero_assign,0.922144769156
752,0.367021276596,hero_assign,0.411225235565
583,0.358490566038,hero_assign,0.338802766192
526,0.431558935361,hero_assign,0.914633862532
376,0.196808510638,hero_assign,-1.01798968384
34,0.176470588235,hero_assign,-1.18542515394
138,0.166666666667,hero_assign,-1.28970876081
763,0.255570117955,hero_assign,-0.534952467728
403,0.282878411911,hero_assign,-0.309404308416
540,0.198148148148,hero_assign,-1.02244302569
310,0.190322580645,hero_assign,-1.07138622631
107,0.261682242991,hero_assign,-0.483062864259
169,0.153846153846,hero_assign,-1.37168473015
181,0.110497237569,hero_assign,-1.76656572728
543,0.222836095764,hero_assign,-0.812851794341
383,0.284595300261,hero_assign,-0.295269727588
398,0.175879396985,hero_assign,-1.21149620457
232,0.14224137931,hero_assign,-1.46722304726
609,0.298850574713,hero_assign,-0.167517945991
769,0.253576072822,hero_assign,-0.550640892135
388,0.252577319588,hero_assign,-0.560360181032
708,0.187853107345,hero_assign,-1.10984398393
565,0.182300884956,hero_assign,-1.13742622598
542,0.387453874539,hero_assign,0.584690175992
168,0.440476190476,hero_assign,0.988046710344
192,0.338541666667,hero_assign,0.169444241611
934,0.338329764454,hero_assign,0.167645272885
661,0.414523449319,hero_assign,0.774386271979
828,0.287439613527,hero_assign,-0.264392641411
643,0.359253499222,hero_assign,0.319366831269
81,0.123456790123,hero_assign,-1.65654408353
22,0.409090909091,hero_assign,0.768380322496
143,0.174825174825,hero_assign,-1.22044614743
92,0.217391304348,hero_assign,-0.859075990664
384,0.223958333333,hero_assign,-0.803324426671
376,0.265957446809,hero_assign,-0.448709085488
887,0.267192784667,hero_assign,-0.436280473378
841,0.317479191439,hero_assign,-0.024547395728
122,0.172131147541,hero_assign,-1.22115035134
234,0.166666666667,hero_assign,-1.28970876081
341,0.307917888563,hero_assign,-0.0905399199332
281,0.362989323843,hero_assign,0.376995499046
28,0.607142857143,hero_assign,2.44976560038
90,0.1,hero_assign,-1.85568325872
23,0.521739130435,hero_assign,1.72472063023
57,0.210526315789,hero_assign,-0.917357117451
26,0.192307692308,hero_assign,-1.05504345059
128,0.0703125,hero_assign,-2.10771877732
39,0.102564102564,hero_assign,-1.79387310289
512,0.185546875,hero_assign,-1.12942301433
450,0.284444444444,hero_assign,-0.296511674237
156,0.128205128205,hero_assign,-1.61623250961
145,0.193103448276,hero_assign,-1.04849225171
175,0.211428571429,hero_assign,-0.909697312216
64,0.171875,hero_assign,-1.24549200316
716,0.354748603352,hero_assign,0.307034934408
157,0.165605095541,hero_assign,-1.29872109358
116,0.172413793103,hero_assign,-1.21882342278
722,0.265927977839,hero_assign,-0.44701819952
328,0.170731707317,hero_assign,-1.23267148547
672,0.36755952381,hero_assign,0.415794748514
494,0.303643724696,hero_assign,-0.138450272934
304,0.282894736842,hero_assign,-0.302976905904
140,0.3,hero_assign,-0.157759764993
197,0.228426395939,hero_assign,-0.765392284322
180,0.322222222222,hero_assign,0.0145004270144
90,0.255555555556,hero_assign,-0.535076096933
80,0.175,hero_assign,-1.19753202639
869,0.349827387802,hero_assign,0.265255696909
1012,0.381422924901,hero_assign,0.501880469432
54,0.148148148148,hero_assign,-1.44692389912
38,0.157894736842,hero_assign,-1.33835406914
72,0.111111111111,hero_assign,-1.76135417574
801,0.208489388265,hero_assign,-0.934649852948
258,0.217054263566,hero_assign,-0.851313014911
798,0.214285714286,hero_assign,-0.885441262305
369,0.230352303523,hero_assign,-0.741834596833
197,0.223350253807,hero_assign,-0.808486789239
105,0.142857142857,hero_assign,-1.49184251007
212,0.179245283019,hero_assign,-1.16258199837
90,0.277777777778,hero_assign,-0.351396162694
185,0.194594594595,hero_assign,-1.05261133601
783,0.431673052363,hero_assign,0.960094080496
401,0.226932668329,hero_assign,-0.778073460333
621,0.330112721417,hero_assign,0.097885720778
155,0.316129032258,hero_assign,-0.0208304509824
121,0.206611570248,hero_assign,-0.950591809585
435,0.328735632184,hero_assign,0.0861947599683
272,0.224264705882,hero_assign,-0.791951799199
313,0.335463258786,hero_assign,0.143309736291
334,0.27245508982,hero_assign,-0.391605515626
510,0.343137254902,hero_assign,0.186687057465
220,0.131818181818,hero_assign,-1.58555906654
660,0.290909090909,hero_assign,-0.243290352098
56,0.125,hero_assign,-1.64344282201
241,0.452282157676,hero_assign,1.13505750098
557,0.42908438061,hero_assign,0.938117247567
250,0.444,hero_assign,1.01705708281
37,0.432432432432,hero_assign,0.966540926801
116,0.181034482759,hero_assign,-1.1478521015
577,0.277296360485,hero_assign,-0.350504979619
170,0.370588235294,hero_assign,0.441507350441
193,0.523316062176,hero_assign,1.67004030765
541,0.260628465804,hero_assign,-0.49200902947
575,0.36,hero_assign,0.325512528266
1021,0.403525954946,hero_assign,0.721135990576
156,0.224358974359,hero_assign,-0.799923137621
318,0.198113207547,hero_assign,-1.02273965802
403,0.344913151365,hero_assign,0.223535709405
331,0.341389728097,hero_assign,0.193623193679
703,0.335704125178,hero_assign,0.145354599819
851,0.139835487662,hero_assign,-1.5174952068
73,0.191780821918,hero_assign,-1.07649918968
543,0.418047882136,hero_assign,0.844421597328
112,0.25,hero_assign,-0.580081531261
665,0.344360902256,hero_assign,0.218847325722
766,0.360313315927,hero_assign,0.328091955922
494,0.277327935223,hero_assign,-0.350236922177
516,0.28488372093,hero_assign,-0.292895254455
493,0.310344827586,hero_assign,-0.0699361360068
689,0.287373004354,hero_assign,-0.272401797354
140,0.214285714286,hero_assign,-0.885441262305
49,0.0816326530612,hero_assign,-1.96619488768
473,0.346723044397,hero_assign,0.238901008912
561,0.392156862745,hero_assign,0.590249472584
124,0.25,hero_assign,-0.582240638425
34,0.117647058824,hero_assign,-1.66970005208
42,0.047619047619,hero_assign,-2.30037750708
804,0.269900497512,hero_assign,-0.413293027109
669,0.251121076233,hero_assign,-0.570852076924
36,0.111111111111,hero_assign,-1.76135417574
149,0.255033557047,hero_assign,-0.538641900715
49,0.265306122449,hero_assign,-0.454071226132
21,0.0952380952381,hero_assign,-1.89611000857
573,0.408376963351,hero_assign,0.762319196269
606,0.491749174917,hero_assign,1.41016043875
23,0.130434782609,hero_assign,-1.56442290031
121,0.289256198347,hero_assign,-0.248970531185
172,0.296511627907,hero_assign,-0.19716649552
95,0.515789473684,hero_assign,1.67421032035
325,0.341538461538,hero_assign,0.17352471408
753,0.3598937583,hero_assign,0.350715331735
814,0.457002457002,hero_assign,1.124102063
55,0.454545454545,hero_assign,1.15427202562
73,0.246575342466,hero_assign,-0.608275617797
127,0.322834645669,hero_assign,0.019542309156
731,0.359781121751,hero_assign,0.34975909052
528,0.272727272727,hero_assign,-0.392975320615
20,0.4,hero_assign,0.654819459003
625,0.4192,hero_assign,0.85420263727
317,0.309148264984,hero_assign,-0.0931331912515
208,0.307692307692,hero_assign,-0.092455015234
190,0.357894736842,hero_assign,0.308180584543
75,0.173333333333,hero_assign,-1.23311131102
229,0.157205240175,hero_assign,-1.37003265244
499,0.342685370741,hero_assign,0.182966842817
68,0.161764705882,hero_assign,-1.33132453272
369,0.349593495935,hero_assign,0.239839180432
131,0.396946564885,hero_assign,0.665279485784
174,0.275862068966,hero_assign,-0.367167567422
100,0.21,hero_assign,-0.909388461998
44,0.272727272727,hero_assign,-0.389294786865
745,0.404026845638,hero_assign,0.72538836094
537,0.433891992551,hero_assign,0.933841160093
37,0.108108108108,hero_assign,-1.78684852249
759,0.173913043478,hero_assign,-1.22818979365
373,0.235924932976,hero_assign,-0.695956959302
284,0.320422535211,hero_assign,0.0156197466908
423,0.281323877069,hero_assign,-0.316312904478
264,0.223484848485,hero_assign,-0.798372110348
605,0.355371900826,hero_assign,0.312326491536
333,0.321321321321,hero_assign,0.00708360425001
293,0.351535836177,hero_assign,0.279759770081
115,0.260869565217,hero_assign,-0.490595952256
296,0.179054054054,hero_assign,-1.16415632395
315,0.187301587302,hero_assign,-1.11452617813
776,0.270618556701,hero_assign,-0.410335690675
62,0.354838709677,hero_assign,0.307799902643
121,0.132231404959,hero_assign,-1.58205096015
104,0.25,hero_assign,-0.580081531261
95,0.357894736842,hero_assign,0.333744404245
294,0.289115646259,hero_assign,-0.250163764652
25,0.2,hero_assign,-1.00672151186
167,0.317365269461,hero_assign,-0.0254852781483
715,0.413986013986,hero_assign,0.809937890524
687,0.457059679767,hero_assign,1.12457315933
203,0.384236453202,hero_assign,0.557375499607
126,0.206349206349,hero_assign,-0.939444253296
27,0.296296296296,hero_assign,-0.189202792654
443,0.309255079007,hero_assign,-0.0791876845832
608,0.46875,hero_assign,1.22081574621
257,0.27626459144,hero_assign,-0.359264304132
27,0.0740740740741,hero_assign,-2.02842219886
225,0.146666666667,hero_assign,-1.45950111019
442,0.257918552036,hero_assign,-0.514890679588
450,0.395555555556,hero_assign,0.618229800032
27,0.407407407407,hero_assign,0.754088037195
591,0.362098138748,hero_assign,0.369429678492
336,0.285714285714,hero_assign,-0.28605748596
659,0.301972685888,hero_assign,-0.14101241642
402,0.390547263682,hero_assign,0.576998169401
53,0.415094339623,hero_assign,0.81934715121
225,0.368888888889,hero_assign,0.398691846208
614,0.214983713355,hero_assign,-0.868359178283
38,0.184210526316,hero_assign,-1.14076810347
42,0.261904761905,hero_assign,-0.481173763798
21,0.52380952381,hero_assign,1.67410281605
598,0.35618729097,hero_assign,0.319248841941
496,0.409274193548,hero_assign,0.731170864315
575,0.398260869565,hero_assign,0.676437429752
791,0.501896333755,hero_assign,1.49369868206
225,0.422222222222,hero_assign,0.879860147842
262,0.259541984733,hero_assign,-0.501525488623
944,0.371822033898,hero_assign,0.451981828624
424,0.214622641509,hero_assign,-0.871331764814
326,0.211656441718,hero_assign,-0.907762780628
586,0.252559726962,hero_assign,-0.559008135523
594,0.350168350168,hero_assign,0.26815033697
306,0.366013071895,hero_assign,0.375016184521
280,0.464285714286,hero_assign,1.23696310486
162,0.5,hero_assign,1.47808678585
21,0.238095238095,hero_assign,-0.683307513052
828,0.239130434783,hero_assign,-0.674519089171
560,0.216071428571,hero_assign,-0.859404374297
683,0.437774524158,hero_assign,0.965804774268
183,0.295081967213,hero_assign,-0.199511982052
313,0.309904153355,hero_assign,-0.0869102092705
21,0.571428571429,hero_assign,2.06613487645
547,0.17915904936,hero_assign,-1.18365321047
567,0.259259259259,hero_assign,-0.503853075072
28,0.0714285714286,hero_assign,-2.09824375783
119,0.310924369748,hero_assign,-0.0650160447471
134,0.194029850746,hero_assign,-1.04086548285
133,0.398496240602,hero_assign,0.642439499201
20,0.2,hero_assign,-1.00672151186
58,0.241379310345,hero_assign,-0.655426995914
24,0.5,hero_assign,1.47808678585
785,0.431847133758,hero_assign,0.96157196495
621,0.333333333333,hero_assign,0.105974574441
371,0.382749326146,hero_assign,0.544750359771
208,0.355769230769,hero_assign,0.290681987515
312,0.195512820513,hero_assign,-1.04481594922
611,0.310965630115,hero_assign,-0.0646657600175
268,0.283582089552,hero_assign,-0.303611160306
218,0.233944954128,hero_assign,-0.718541836316
51,0.0980392156863,hero_assign,-1.83112501813
542,0.369003690037,hero_assign,0.428055167346
551,0.357531760436,hero_assign,0.305192318384
656,0.434451219512,hero_assign,0.983679656859
736,0.282608695652,hero_assign,-0.311624794247
211,0.289099526066,hero_assign,-0.250300618916
88,0.215909090909,hero_assign,-0.86074084723
485,0.292783505155,hero_assign,-0.219025045694
366,0.224043715847,hero_assign,-0.793771137955
243,0.259259259259,hero_assign,-0.503633069271
229,0.161572052402,hero_assign,-1.30807993164
399,0.345864661654,hero_assign,0.23161366778
626,0.525559105431,hero_assign,1.6885065499
28,0.107142857143,hero_assign,-1.79504313395
29,0.51724137931,hero_assign,1.62002942841
318,0.0660377358491,hero_assign,-2.14400988973
54,0.574074074074,hero_assign,2.16902428197
786,0.408396946565,hero_assign,0.723948776524
732,0.310109289617,hero_assign,-0.0719357632606
796,0.297738693467,hero_assign,-0.187064465683
90,0.122222222222,hero_assign,-1.66702509275
234,0.440170940171,hero_assign,1.03223789728
199,0.467336683417,hero_assign,1.20918037256
134,0.186567164179,hero_assign,-1.1207611495
575,0.292173913043,hero_assign,-0.232877484723
361,0.207756232687,hero_assign,-0.940874063347
597,0.244556113903,hero_assign,-0.628457148933
21,0.333333333333,hero_assign,0.105974574441
579,0.136442141623,hero_assign,-1.5463034166
61,0.377049180328,hero_assign,0.4658728594
711,0.20253164557,hero_assign,-0.985228809405
387,0.186046511628,hero_assign,-1.1065897054
29,0.206896551724,hero_assign,-0.948172425867
733,0.381991814461,hero_assign,0.538319375342
318,0.427672955975,hero_assign,0.882641863916
414,0.169082125604,hero_assign,-1.26920243842
451,0.254988913525,hero_assign,-0.539009436241
62,0.322580645161,hero_assign,0.0339412746218
252,0.289682539683,hero_assign,-0.253388147593
407,0.189189189189,hero_assign,-1.09850116017
618,0.215210355987,hero_assign,-0.877591407965
447,0.23937360179,hero_assign,-0.667565195747
275,0.105454545455,hero_assign,-1.80937625435
84,0.142857142857,hero_assign,-1.46215366716
93,0.118279569892,hero_assign,-1.70049670284
110,0.372727272727,hero_assign,0.45966696
176,0.0909090909091,hero_assign,-1.93286159935
446,0.325112107623,hero_assign,0.0554324225606
55,0.418181818182,hero_assign,0.80450442752
953,0.436516264428,hero_assign,1.00121109825
807,0.441140024783,hero_assign,0.993511841298
988,0.334008097166,hero_assign,0.130955970783
853,0.37162954279,hero_assign,0.421254754319
35,0.285714285714,hero_assign,-0.279040014545
465,0.354838709677,hero_assign,0.307799902643
764,0.329842931937,hero_assign,0.0772392401711
882,0.327664399093,hero_assign,0.0771004008065
623,0.314606741573,hero_assign,-0.0481953369524
609,0.315270935961,hero_assign,-0.0281153602992
163,0.251533742331,hero_assign,-0.56745473177
645,0.226356589147,hero_assign,-0.782964152219
345,0.344927536232,hero_assign,0.201425858713
515,0.260194174757,hero_assign,-0.495695994327
665,0.254135338346,hero_assign,-0.546036641805
358,0.357541899441,hero_assign,0.330748949683
736,0.464673913043,hero_assign,1.18725865408
243,0.296296296296,hero_assign,-0.198939250315
938,0.402985074627,hero_assign,0.716544123569
751,0.39414114514,hero_assign,0.641462545305
525,0.447619047619,hero_assign,1.0468515194
78,0.141025641026,hero_assign,-1.50739126001
83,0.156626506024,hero_assign,-1.3487949991
265,0.22641509434,hero_assign,-0.782467465516
572,0.311188811189,hero_assign,-0.07633404106
311,0.270096463023,hero_assign,-0.411629354891
920,0.29347826087,hero_assign,-0.213126835441
902,0.332594235033,hero_assign,0.0998898196236
272,0.121323529412,hero_assign,-1.67465465093
488,0.200819672131,hero_assign,-0.98496710184
588,0.312925170068,hero_assign,-0.0480300153981
368,0.228260869565,hero_assign,-0.75905268927
654,0.293577981651,hero_assign,-0.212280244149
152,0.309210526316,hero_assign,-0.0926206140515
653,0.157733537519,hero_assign,-1.36554761007
326,0.134969325153,hero_assign,-1.52709149312
264,0.393939393939,hero_assign,0.639749754789
205,0.443902439024,hero_assign,1.01625389518
976,0.465163934426,hero_assign,1.2444188579
91,0.263736263736,hero_assign,-0.466995359991
633,0.338072669826,hero_assign,0.144991983296
27,0.0740740740741,hero_assign,-2.07578445235
33,0.424242424242,hero_assign,0.854399417026
37,0.135135135135,hero_assign,-1.52572643372
108,0.268518518519,hero_assign,-0.425025500117
442,0.37556561086,hero_assign,0.453659116698
59,0.203389830508,hero_assign,-0.977943147557
513,0.189083820663,hero_assign,-1.08158453251
592,0.158783783784,hero_assign,-1.35663142104
850,0.210588235294,hero_assign,-0.904545713017
191,0.335078534031,hero_assign,0.140043570295
522,0.367816091954,hero_assign,0.38985985956
197,0.395939086294,hero_assign,0.621387283294
752,0.364361702128,hero_assign,0.388646465702
657,0.403348554033,hero_assign,0.682387010283
80,0.5375,hero_assign,1.85852438381
282,0.223404255319,hero_assign,-0.799035607549
244,0.393442622951,hero_assign,0.635532359127
153,0.307189542484,hero_assign,-0.096723299532
467,0.370449678801,hero_assign,0.411541319594
296,0.341216216216,hero_assign,0.192150144188
59,0.135593220339,hero_assign,-1.5219551679
960,0.429166666667,hero_assign,0.938815824707
676,0.557692307692,hero_assign,1.95304870518
999,0.36036036036,hero_assign,0.354676604736
472,0.322033898305,hero_assign,0.0129500177359
377,0.106100795756,hero_assign,-1.8038898365
64,0.140625,hero_assign,-1.48053017
504,0.337301587302,hero_assign,0.158916442171
339,0.368731563422,hero_assign,0.397396637041
714,0.281512605042,hero_assign,-0.314710676178
552,0.186594202899,hero_assign,-1.12053160111
664,0.204819277108,hero_assign,-0.952039660859
179,0.262569832402,hero_assign,-0.475527569685
136,0.242647058824,hero_assign,-0.640615893529
87,0.114942528736,hero_assign,-1.72882690574
650,0.341538461538,hero_assign,0.194885883705
784,0.371173469388,hero_assign,0.41750005101
215,0.395348837209,hero_assign,0.651715388994
59,0.152542372881,hero_assign,-1.38241833285
71,0.140845070423,hero_assign,-1.50892423535
129,0.186046511628,hero_assign,-1.12518129049
671,0.26825633383,hero_assign,-0.427251347828
156,0.160256410256,hero_assign,-1.31891118356
357,0.240896358543,hero_assign,-0.659527071963
110,0.236363636364,hero_assign,-0.698008149361
466,0.272532188841,hero_assign,-0.390950974432
731,0.387140902873,hero_assign,0.548954713828
1015,0.466995073892,hero_assign,1.2599645315
682,0.41348973607,hero_assign,0.765876048548
462,0.322510822511,hero_assign,0.0333485070287
47,0.531914893617,hero_assign,1.74083167739
23,0.304347826087,hero_assign,-0.132653636238
189,0.253968253968,hero_assign,-0.548551680216
342,0.412280701754,hero_assign,0.755922464054
280,0.310714285714,hero_assign,-0.0667995778288
467,0.387580299786,hero_assign,0.552572125048
340,0.297058823529,hero_assign,-0.182729228136
284,0.18661971831,hero_assign,-1.10187068208
504,0.44246031746,hero_assign,1.00438137953
652,0.430981595092,hero_assign,0.954223872772
409,0.513447432763,hero_assign,1.58879510608
45,0.288888888889,hero_assign,-0.252088847978
706,0.281869688385,hero_assign,-0.311679175189
562,0.389679715302,hero_assign,0.569855927052
447,0.355704697987,hero_assign,0.31515181212
512,0.392578125,hero_assign,0.593717587089
472,0.241525423729,hero_assign,-0.654186549176
104,0.230769230769,hero_assign,-0.738402171039
160,0.5125,hero_assign,1.64628394709
469,0.441364605544,hero_assign,0.995360741322
938,0.331556503198,hero_assign,0.110142875809
462,0.186147186147,hero_assign,-1.12432660233
95,0.126315789474,hero_assign,-1.59833322499
226,0.256637168142,hero_assign,-0.525893619828
375,0.296,hero_assign,-0.201378560913
823,0.287970838396,hero_assign,-0.259882745478
448,0.573660714286,hero_assign,2.08451137928
26,0.230769230769,hero_assign,-0.745502512822
244,0.209016393443,hero_assign,-0.91748617341
261,0.168582375479,hero_assign,-1.27344512582
840,0.302380952381,hero_assign,-0.137546390067
568,0.364436619718,hero_assign,0.362037768823
491,0.254582484725,hero_assign,-0.543337096054
745,0.35033557047,hero_assign,0.245948437618
436,0.217889908257,hero_assign,-0.854843034207
758,0.435356200528,hero_assign,0.945895505961
448,0.339285714286,hero_assign,0.175760921275
29,0.51724137931,hero_assign,1.68653644371
22,0.272727272727,hero_assign,-0.392975320615
481,0.128898128898,hero_assign,-1.61034919882
47,0.297872340426,hero_assign,-0.185964193943
420,0.221428571429,hero_assign,-0.824801137529
614,0.330618892508,hero_assign,0.0836274700211
268,0.391791044776,hero_assign,0.58723781277
40,0.4,hero_assign,0.691201981872
513,0.325536062378,hero_assign,0.0590316362533
268,0.335820895522,hero_assign,0.126453861179
346,0.312138728324,hero_assign,-0.0547066049688
195,0.25641025641,hero_assign,-0.527307984669
446,0.177130044843,hero_assign,-1.20087868267
135,0.185185185185,hero_assign,-1.11368072459
388,0.29381443299,hero_assign,-0.210272862737
163,0.496932515337,hero_assign,1.45283318686
392,0.369897959184,hero_assign,0.435647170316
93,0.41935483871,hero_assign,0.855517158684
144,0.4375,hero_assign,0.963544706569
534,0.323970037453,hero_assign,0.0288896187445
59,0.101694915254,hero_assign,-1.84129407657
335,0.391044776119,hero_assign,0.581094026749
141,0.177304964539,hero_assign,-1.19939368136
382,0.240837696335,hero_assign,-0.65551178372
634,0.206624605678,hero_assign,-0.950481143769
724,0.338397790055,hero_assign,0.147668591915
220,0.209090909091,hero_assign,-0.929543171233
212,0.344339622642,hero_assign,0.196585758213
586,0.209897610922,hero_assign,-0.910231397828
410,0.314634146341,hero_assign,-0.0335214605736
176,0.301136363636,hero_assign,-0.159092557307
754,0.553050397878,hero_assign,1.91483337834
309,0.284789644013,hero_assign,-0.286889868885
163,0.220858895706,hero_assign,-0.819990721599
78,0.435897435897,hero_assign,0.995957480746
533,0.395872420263,hero_assign,0.620838443636
717,0.422594142259,hero_assign,0.883017606686
730,0.356164383562,hero_assign,0.293935151346
645,0.296124031008,hero_assign,-0.190665259057
810,0.438271604938,hero_assign,0.969897077918
860,0.625581395349,hero_assign,2.60630173643
543,0.589318600368,hero_assign,2.21341763947
376,0.321808510638,hero_assign,0.0273861478872
386,0.318652849741,hero_assign,-0.0148850503974
258,0.236434108527,hero_assign,-0.697409867651
187,0.363636363636,hero_assign,0.382488619376
317,0.324921135647,hero_assign,0.0538111435318
738,0.330623306233,hero_assign,0.102220390551
203,0.43842364532,hero_assign,0.971148776706
21,0.571428571429,hero_assign,2.06613487645
22,0.545454545455,hero_assign,1.85229920714
83,0.313253012048,hero_assign,-0.0593401498243
1008,0.34126984127,hero_assign,0.19260540038
717,0.366806136681,hero_assign,0.381545227778
793,0.348045397226,hero_assign,0.250127278583
585,0.355555555556,hero_assign,0.288922869295
576,0.552083333333,hero_assign,1.98233130523
190,0.373684210526,hero_assign,0.438170162466
467,0.291220556745,hero_assign,-0.232293879814
343,0.265306122449,hero_assign,-0.454071226132
305,0.331147540984,hero_assign,0.106670943047
77,0.142857142857,hero_assign,-1.46215366716
103,0.252427184466,hero_assign,-0.561634770783
192,0.260416666667,hero_assign,-0.494324518048
268,0.238805970149,hero_assign,-0.677273669791
185,0.172972972973,hero_assign,-1.23617063263
804,0.345771144279,hero_assign,0.230819741035
656,0.361280487805,hero_assign,0.336054365988
97,0.134020618557,hero_assign,-1.53490188456
477,0.228511530398,hero_assign,-0.76466952533
567,0.322751322751,hero_assign,0.0353902620716
503,0.359840954274,hero_assign,0.324203156772
568,0.264084507042,hero_assign,-0.462668561402
448,0.263392857143,hero_assign,-0.469822514273
331,0.268882175227,hero_assign,-0.421938193776
238,0.201680672269,hero_assign,-0.977878769021
475,0.208421052632,hero_assign,-0.935229996332
53,0.283018867925,hero_assign,-0.308247979945
247,0.182186234818,hero_assign,-1.15795356393
379,0.258575197889,hero_assign,-0.509484728827
327,0.305810397554,hero_assign,-0.120612763222
160,0.075,hero_assign,-2.06792369544
180,0.172222222222,hero_assign,-1.24254421932
400,0.19,hero_assign,-1.07404192737
377,0.209549071618,hero_assign,-0.92565354664
521,0.262955854127,hero_assign,-0.473420217323
214,0.11214953271,hero_assign,-1.71495938836
163,0.233128834356,hero_assign,-0.725470380994
797,0.312421580928,hero_assign,-0.0523052945542
712,0.383426966292,hero_assign,0.51837908742
497,0.390342052314,hero_assign,0.609209700485
725,0.459310344828,hero_assign,1.14310214941
26,0.307692307692,hero_assign,-0.092455015234
23,0.304347826087,hero_assign,-0.120848384694
122,0.450819672131,hero_assign,1.12264155815
